NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;OEVP   ;FPOE   ;BZOE   ;GRUE   ;FRANK  ;NEOS   ;SLP    ;PIRAT  ;WANDL  ;KPOE   ;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;4;830;489;4;92;119;43;16;120;9;65;1;7;0;13;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;5;748;412;4;76;87;39;12;115;5;62;0;4;1;7;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;6;782;448;5;71;101;47;13;108;16;74;0;4;1;8;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;7;744;449;12;97;88;32;9;104;12;75;1;6;1;12;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;8;1175;443;2;91;97;47;9;121;13;52;1;4;0;6;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;9;829;459;6;105;90;35;9;132;15;47;1;6;3;10;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;10;713;391;3;71;65;40;18;108;7;59;0;7;0;13;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;11;817;471;6;87;74;68;6;146;9;62;1;5;0;7;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;12;585;343;6;71;59;23;8;88;14;58;1;6;1;8;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;13;532;338;4;74;60;29;4;93;5;55;2;3;1;8;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;14;804;473;5;66;121;40;12;122;13;73;1;7;1;12;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;15;821;506;11;89;106;40;23;122;17;78;0;4;3;13;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;16;748;440;7;83;82;33;12;133;20;58;0;4;1;7;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;17;730;418;4;74;66;59;10;128;10;40;0;10;2;15;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;18;813;500;3;119;112;50;8;124;20;52;0;4;2;6;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;19;654;384;6;82;74;43;10;106;11;41;1;2;1;7;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;20;799;490;6;107;96;42;14;141;13;53;0;6;0;12;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;21;895;556;4;130;90;66;8;149;17;65;0;7;1;19;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;22;824;470;10;106;74;51;8;127;18;51;1;6;1;17;                                                                                         
AT1;AT13;AT130;90801;4;9;2;8;23;0;2661;17;460;655;166;45;825;68;335;0;31;5;54;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;1;751;448;7;100;79;36;9;121;16;54;0;8;3;15;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;2;640;391;6;71;82;24;11;101;14;66;0;5;0;11;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;3;853;541;4;138;84;59;4;151;11;56;1;11;0;22;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;4;727;453;7;94;83;48;9;123;17;59;2;4;0;7;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;5;694;392;5;87;65;52;5;105;18;35;1;6;3;10;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;6;695;408;8;75;76;32;11;103;13;73;0;3;1;13;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;7;781;487;9;169;80;46;7;90;22;46;5;3;1;9;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;8;814;473;5;114;77;67;9;116;17;53;4;3;2;6;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;9;705;402;9;79;58;49;14;106;13;60;0;4;1;9;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;10;656;391;9;62;66;34;12;132;6;50;0;6;0;14;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;11;619;320;5;131;21;69;7;46;14;12;0;4;2;9;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;12;828;426;4;100;67;41;14;108;12;62;0;7;4;7;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;13;1011;540;6;170;52;119;9;98;27;41;0;10;2;6;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;14;988;542;11;180;55;83;8;124;18;45;0;5;0;13;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;15;847;436;6;115;45;71;6;111;15;49;1;5;1;11;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;16;910;470;11;100;49;73;12;139;14;47;0;9;0;16;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;17;708;363;5;90;63;52;4;89;14;37;0;1;1;7;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;18;814;452;2;95;60;62;16;118;21;59;0;5;0;14;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;19;723;398;2;110;42;37;5;127;8;46;1;11;1;8;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;20;691;380;4;84;62;48;4;106;13;42;1;8;1;7;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;21;757;435;2;101;69;55;7;102;16;60;0;4;1;18;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;22;771;463;5;95;75;56;19;130;15;50;0;3;0;15;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;23;999;568;7;113;112;46;11;169;14;82;1;4;0;9;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;24;855;512;12;101;76;63;6;153;17;63;1;9;1;10;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;25;1525;549;9;93;97;44;10;173;10;95;3;7;1;7;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;26;764;458;5;83;98;31;14;120;16;79;0;6;0;6;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;27;783;448;8;82;85;29;9;129;19;72;0;5;1;9;                                                                                         
AT1;AT13;AT130;90901;4;9;2;9;28;732;421;6;77;97;49;8;93;18;60;0;5;1;7;                                                                                         
