NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;OEVP   ;GRUE   ;FPOE   ;BZOE   ;KPOE   ;LIF    ;DEM    ;MUT    ;KI     ;CPOE   ;WIR    ;ECHT6  ;IGS    ;ECHT8  ;PH     ;AKTIV  ;AL     ;SLP    ;WIFF   ;IBFS   ;         
AT1;AT13;AT130;90301;4;1;3;3;44;448;200;7;104;18;28;35;0;6;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;45;725;348;9;166;17;31;116;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;46;532;279;7;143;19;31;75;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;47;590;312;4;175;11;23;90;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;48;487;237;7;122;21;17;62;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;49;503;232;4;108;35;32;48;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;50;525;262;5;88;36;67;53;2;6;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;51;594;309;6;115;36;71;64;2;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;52;599;308;6;135;43;37;74;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;53;682;332;8;117;59;55;78;3;5;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;54;339;224;18;157;15;1;26;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;55;785;411;18;214;25;45;95;1;8;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;56;575;227;8;88;33;34;54;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;57;733;326;7;194;17;22;77;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;58;560;280;9;96;50;63;45;2;4;3;0;0;0;8;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;59;497;265;5;97;55;57;29;5;8;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;60;616;346;15;98;86;70;56;3;8;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;61;477;208;4;61;49;50;30;2;3;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;62;603;291;9;121;35;68;36;2;14;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;63;460;316;11;97;73;63;48;9;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;64;502;246;3;100;62;29;37;3;4;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;65;546;251;0;88;59;59;26;8;2;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;66;687;338;3;157;61;55;56;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;67;589;263;3;81;65;57;41;1;9;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;68;590;307;10;104;66;61;59;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;69;506;233;11;68;53;53;37;1;3;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;70;763;361;8;138;76;75;52;2;5;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;71;547;291;9;117;49;69;37;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;72;694;352;3;136;62;57;74;6;7;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;73;566;220;3;88;34;46;33;3;8;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;74;627;331;5;120;58;61;69;5;7;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;75;657;352;3;159;53;45;78;7;2;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;76;413;187;6;56;53;35;27;3;3;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;77;363;166;4;63;26;34;29;1;6;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;78;620;284;4;104;52;52;58;4;6;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;79;626;248;15;103;25;37;48;5;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;80;423;158;5;59;28;12;45;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;81;622;308;10;101;75;75;35;5;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;82;512;210;5;62;58;30;43;8;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;83;501;258;8;130;21;24;66;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;84;721;369;3;91;99;103;54;6;4;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;85;724;307;5;88;70;91;43;2;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;86;654;280;3;85;97;32;41;6;8;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;87;557;297;4;102;83;56;45;5;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;88;536;240;6;89;58;42;25;5;5;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;89;527;227;6;92;19;41;59;1;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;90;544;232;5;74;52;43;47;3;2;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;91;587;301;8;118;42;68;53;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;92;691;215;6;99;14;44;47;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;93;473;206;3;72;23;55;39;3;8;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;94;497;192;2;109;26;8;39;4;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;95;554;221;12;66;48;41;45;3;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;96;789;327;6;131;58;52;63;3;10;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;97;509;223;5;92;26;59;29;7;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;98;709;277;4;120;36;56;47;3;7;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;99;569;281;8;122;33;43;63;2;5;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;100;461;215;3;67;56;52;32;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;101;557;216;5;132;6;11;56;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;102;453;194;17;102;7;8;58;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;103;475;248;10;139;10;13;73;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;104;451;232;9;93;32;15;73;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;105;399;221;1;114;9;13;77;1;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;106;411;221;5;70;53;48;40;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;107;398;222;6;68;60;29;48;6;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;108;683;332;4;97;88;28;107;3;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;109;686;369;6;201;42;68;43;1;3;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;110;320;217;6;79;34;48;38;3;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;111;599;367;7;155;51;82;51;6;7;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;112;404;161;3;89;16;11;37;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;113;571;282;2;131;24;85;31;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;117;0;32;0;11;14;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;118;0;1075;19;388;125;429;64;8;21;11;0;0;0;10;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;119;0;4162;50;1691;921;741;605;40;64;23;0;0;0;27;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;120;0;3318;54;1133;700;798;459;35;69;46;0;0;0;24;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90301;4;1;3;3;121;0;353;0;135;51;124;27;2;7;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;0;0;105;6;33;33;23;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;1;1033;513;12;108;175;141;58;5;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;2;955;479;8;119;143;136;61;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;3;973;437;7;95;170;103;44;8;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;4;1125;548;11;166;134;162;48;9;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;5;1056;461;8;155;94;145;47;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;6;1156;566;13;130;159;176;68;2;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;7;1151;574;6;171;155;165;55;10;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;8;1108;564;8;143;171;142;78;4;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;9;1129;539;8;183;135;119;70;5;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;10;852;444;35;140;114;93;47;9;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;11;859;439;9;115;93;138;65;7;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;12;825;372;7;168;48;62;79;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;13;1159;554;9;126;146;157;92;6;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;14;999;532;7;137;139;155;66;6;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;15;1517;702;18;247;156;151;114;6;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;16;832;401;10;112;101;93;71;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;17;1128;566;6;200;107;145;88;5;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;18;1173;511;7;150;134;135;75;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;19;1197;577;8;167;169;143;77;2;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;20;1073;489;8;121;129;145;70;6;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;21;1221;520;4;172;149;123;58;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;22;1270;551;10;139;200;121;59;4;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;23;0;602;3;131;114;310;23;2;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;24;0;2010;21;533;709;497;202;14;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;25;0;890;20;188;257;328;62;9;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90401;4;1;4;4;26;0;162;0;39;40;75;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;0;0;168;12;70;27;28;27;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;1;696;342;21;104;42;105;48;6;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;2;812;400;13;124;69;117;56;3;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;3;1340;602;8;232;84;161;83;4;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;4;1313;682;29;233;116;201;76;6;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;5;782;360;12;128;45;105;49;3;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;6;810;420;12;149;66;85;91;2;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;7;627;315;6;104;53;83;50;3;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;8;858;478;15;193;46;132;71;4;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;9;1028;451;3;174;65;120;71;2;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;10;711;330;8;104;35;115;56;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;11;824;358;2;161;31;86;57;3;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;12;752;344;13;152;37;54;68;5;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;13;903;392;18;145;47;94;62;7;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;14;1420;645;27;251;84;137;115;5;19;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;15;667;327;25;105;44;74;60;4;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;16;1058;430;6;186;45;90;86;2;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;17;1056;487;12;191;55;126;85;6;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;18;1285;590;22;297;50;81;123;1;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;19;1216;542;25;247;49;82;107;6;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;20;769;438;10;266;49;34;69;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;21;639;298;7;169;10;20;83;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;22;1116;551;16;207;67;94;134;4;20;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;23;1336;560;18;268;59;64;128;4;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;24;1115;513;9;300;22;47;124;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;25;1114;489;14;211;67;101;81;2;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;26;732;305;9;124;31;60;55;5;15;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;27;1170;497;18;188;62;95;103;5;18;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;28;1091;503;14;178;57;151;77;5;17;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;29;545;242;2;102;18;67;41;2;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;30;1197;510;6;190;85;103;107;2;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;31;845;411;6;228;18;28;120;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;32;1016;484;21;264;22;30;137;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;33;948;444;11;196;71;60;88;1;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;34;493;217;7;96;20;36;49;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;35;1270;571;15;246;82;95;112;5;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;36;1035;489;14;156;79;123;89;7;18;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;37;844;357;8;120;65;78;71;7;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;38;903;410;8;161;54;104;59;4;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;39;1307;575;21;212;85;136;87;9;16;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;40;0;33;1;3;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;41;0;708;18;238;66;303;43;4;27;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;42;0;2484;38;973;429;530;412;18;53;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;43;0;1429;22;479;250;444;145;14;48;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90501;4;1;5;5;44;0;214;0;67;29;103;8;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;0;0;107;2;56;16;17;10;1;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;1;714;343;10;131;65;82;36;1;8;3;0;1;0;0;0;6;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;2;851;410;15;142;92;83;56;3;10;4;0;1;0;0;0;3;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;3;596;269;4;73;58;69;42;5;3;4;0;5;0;0;0;6;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;4;791;424;8;172;71;82;67;4;5;5;0;3;0;0;0;7;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;5;649;300;6;149;47;48;37;2;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;6;914;384;15;151;51;93;52;3;2;9;0;3;0;0;0;5;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;7;796;362;13;117;55;104;45;1;7;12;0;5;0;0;0;2;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;8;676;341;16;114;87;74;33;4;2;4;0;5;0;0;0;2;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;9;809;401;27;122;82;104;43;2;6;10;0;0;0;0;0;4;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;10;632;293;9;84;59;78;39;3;7;7;0;2;0;0;0;5;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;11;782;353;9;141;66;78;28;5;1;10;0;4;0;0;0;8;3;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;12;472;240;2;96;27;81;16;0;9;2;0;2;0;0;0;3;2;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;13;627;282;2;111;47;72;32;2;11;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;14;778;416;7;199;72;56;59;4;5;6;0;3;0;0;0;4;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;15;492;258;6;85;45;79;21;1;8;3;0;3;0;0;0;6;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;16;461;267;5;107;57;57;29;0;5;3;0;0;0;0;0;4;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;17;783;402;9;134;68;100;52;4;18;5;0;3;0;0;0;9;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;18;1067;379;9;140;56;81;57;1;10;11;0;2;0;0;0;10;2;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;19;800;391;3;130;69;121;31;3;5;4;0;4;0;0;0;12;9;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;20;803;361;8;117;59;83;60;2;10;7;0;5;0;0;0;8;2;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;21;704;349;8;110;60;121;33;6;2;2;0;4;0;0;0;3;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;22;555;255;8;83;61;67;20;1;1;4;0;2;0;0;0;8;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;23;639;317;10;101;61;79;27;0;8;2;0;5;0;0;0;23;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;24;576;278;6;89;58;85;19;1;2;7;0;2;0;0;0;7;2;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;25;815;401;14;151;48;103;49;1;4;8;0;8;0;0;0;15;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;26;577;302;12;131;37;61;30;5;2;6;0;5;0;0;0;12;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;27;597;310;16;104;47;81;37;2;13;3;0;1;0;0;0;5;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;28;668;281;8;85;53;82;26;3;6;8;0;1;0;0;0;9;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;29;956;437;7;155;63;122;46;3;8;10;0;4;0;0;0;18;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;30;875;396;11;156;47;113;43;3;5;4;0;5;0;0;0;8;1;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;31;692;314;13;145;32;61;42;1;8;0;0;3;0;0;0;7;2;0;0;0;0;0;0;0;         
AT1;AT13;AT130;90601;4;1;6;6;32;630;359;6;136;67;59;71;4;6;4;0;2;0;0;0;4;0;0;0;0;0;0;0;0;         
