Wanderung gegenüber Wien nach Zählbezirken, Geburtsstaat und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, country of birth and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;COUNTRY_OF_BIRTH;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9210127;2;ROU;1;2;2;0;-1;1;1;0;1;0;2011
AT1;AT13;AT130;00000;9210127;2;SVK;-2;1;1;0;-3;0;1;0;2;0;2011
AT1;AT13;AT130;00000;9210127;2;HUN;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210127;2;BGR;3;2;2;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210127;2;CZE;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210127;2;REST-EU;0;3;3;0;-3;0;0;2;5;0;2011
AT1;AT13;AT130;00000;9210127;2;SCG;-2;-1;0;1;-1;0;0;1;2;0;2011
AT1;AT13;AT130;00000;9210127;2;RUS;1;-1;0;1;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210127;2;CHN;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210127;2;OTHER;0;-1;5;6;1;1;1;3;2;1;2011
AT1;AT13;AT130;00000;9210127;1;AUT;3;-4;2;6;7;5;8;27;17;0;2011
AT1;AT13;AT130;00000;9210127;1;DEU;4;4;4;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210127;1;ROU;3;3;3;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210127;1;SVK;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210127;1;HUN;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210127;1;CZE;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210127;1;REST-EU;4;1;2;1;3;1;0;2;0;0;2011
AT1;AT13;AT130;00000;9210127;1;SCG;-1;0;0;0;-1;0;0;1;2;0;2011
AT1;AT13;AT130;00000;9210127;1;RUS;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210127;1;CHN;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210127;1;OTHER;-1;-2;6;8;1;1;0;5;5;0;2011
AT1;AT13;AT130;00000;9210128;2;AUT;0;0;0;0;0;2;1;3;4;0;2011
AT1;AT13;AT130;00000;9210128;2;DEU;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210128;2;SCG;0;0;0;0;0;0;0;0;0;1;2011
AT1;AT13;AT130;00000;9210128;2;TUR;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210128;2;BIH;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210128;2;HRV;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210128;2;MKD;-1;0;0;0;-1;0;0;2;3;0;2011
AT1;AT13;AT130;00000;9210128;2;OTHER;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210128;1;AUT;0;1;2;1;-1;1;0;5;7;0;2011
AT1;AT13;AT130;00000;9210128;1;DEU;-1;0;0;0;-1;0;0;1;2;1;2011
AT1;AT13;AT130;00000;9210128;1;POL;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210128;1;SCG;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9210128;1;TUR;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210128;1;BIH;-1;-1;0;1;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210128;1;HRV;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210128;1;OTHER;-8;0;1;1;-8;0;0;1;9;0;2011
AT1;AT13;AT130;00000;9210129;2;AUT;2;0;0;0;2;0;0;5;3;0;2011
AT1;AT13;AT130;00000;9210129;2;BGR;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210129;1;AUT;2;0;0;0;2;0;2;5;1;0;2011
AT1;AT13;AT130;00000;9210129;1;BGR;-1;0;0;0;-1;0;0;1;2;0;2011
AT1;AT13;AT130;00000;9210129;1;OTHER;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210130;2;AUT;-5;0;0;0;-5;0;2;0;3;0;2011
AT1;AT13;AT130;00000;9210130;2;OTHER;1;0;0;0;1;1;0;0;0;0;2011
AT1;AT13;AT130;00000;9210130;1;AUT;-3;0;0;0;-3;0;1;0;2;0;2011
AT1;AT13;AT130;00000;9210130;1;ROU;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9210130;1;HUN;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9210130;1;SCG;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210130;1;OTHER;0;0;0;0;0;1;0;0;1;0;2011
AT1;AT13;AT130;00000;9210199;2;AUT;-2;-1;0;1;-1;0;1;15;15;0;2011
AT1;AT13;AT130;00000;9210199;2;DEU;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210199;2;POL;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210199;2;BIH;1;0;0;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9210199;2;HRV;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210199;2;MKD;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210199;2;CHN;-1;0;0;0;-1;0;1;0;0;0;2011
AT1;AT13;AT130;00000;9210199;2;OTHER;1;-1;0;1;2;0;0;3;1;0;2011
AT1;AT13;AT130;00000;9210199;1;AUT;-1;1;1;0;-2;1;4;17;16;0;2011
AT1;AT13;AT130;00000;9210199;1;ROU;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210199;1;SCG;-1;0;0;0;-1;0;0;1;2;0;2011
AT1;AT13;AT130;00000;9210199;1;BIH;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210199;1;MKD;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9210199;1;CHN;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9210199;1;OTHER;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220101;2;AUT;-19;-2;0;2;-17;12;20;15;24;4;2011
AT1;AT13;AT130;00000;9220101;2;DEU;-1;0;1;1;-1;0;1;1;1;0;2011
AT1;AT13;AT130;00000;9220101;2;POL;-1;-1;1;2;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220101;2;ROU;-1;-1;2;3;0;1;0;0;1;1;2011
AT1;AT13;AT130;00000;9220101;2;SVK;3;1;1;0;2;0;0;2;0;2;2011
AT1;AT13;AT130;00000;9220101;2;HUN;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220101;2;REST-EU;0;-1;0;1;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9220101;2;SCG;0;0;0;0;0;0;1;1;0;0;2011
AT1;AT13;AT130;00000;9220101;2;TUR;3;1;1;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9220101;2;BIH;-1;0;0;0;-1;0;1;0;0;0;2011
AT1;AT13;AT130;00000;9220101;2;RUS;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220101;2;OTHER;-8;-1;0;1;-7;0;6;1;2;0;2011
AT1;AT13;AT130;00000;9220101;1;AUT;-5;-2;2;4;-3;6;11;27;25;5;2011
AT1;AT13;AT130;00000;9220101;1;DEU;1;0;0;0;1;0;0;1;0;1;2011
AT1;AT13;AT130;00000;9220101;1;POL;2;1;1;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9220101;1;ROU;0;0;1;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220101;1;SVK;0;0;0;0;0;0;0;0;0;2;2011
AT1;AT13;AT130;00000;9220101;1;HUN;3;2;2;0;1;0;1;2;0;0;2011
AT1;AT13;AT130;00000;9220101;1;BGR;0;0;1;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220101;1;CZE;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9220101;1;REST-EU;-2;-1;1;2;-1;0;1;0;0;0;2011
AT1;AT13;AT130;00000;9220101;1;SCG;-4;-2;0;2;-2;0;1;0;1;0;2011
AT1;AT13;AT130;00000;9220101;1;TUR;1;0;0;0;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9220101;1;BIH;-2;0;0;0;-2;0;1;0;1;0;2011
AT1;AT13;AT130;00000;9220101;1;HRV;-3;1;1;0;-4;0;4;0;0;0;2011
AT1;AT13;AT130;00000;9220101;1;RUS;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220101;1;CHN;-1;-1;0;1;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220101;1;OTHER;2;2;2;0;0;0;2;4;2;0;2011
AT1;AT13;AT130;00000;9220102;2;AUT;33;-2;0;2;35;8;21;124;76;14;2011
AT1;AT13;AT130;00000;9220102;2;DEU;4;-2;0;2;6;1;0;7;2;1;2011
AT1;AT13;AT130;00000;9220102;2;POL;0;0;0;0;0;0;2;4;2;0;2011
AT1;AT13;AT130;00000;9220102;2;ROU;5;1;1;0;4;0;1;5;0;0;2011
AT1;AT13;AT130;00000;9220102;2;SVK;-1;2;3;1;-3;0;1;0;2;0;2011
AT1;AT13;AT130;00000;9220102;2;HUN;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220102;2;BGR;3;0;0;0;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9220102;2;CZE;0;-1;0;1;1;0;1;3;1;0;2011
AT1;AT13;AT130;00000;9220102;2;REST-EU;1;2;2;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220102;2;SCG;0;2;4;2;-2;0;1;1;2;1;2011
AT1;AT13;AT130;00000;9220102;2;TUR;-2;0;0;0;-2;0;1;1;2;0;2011
AT1;AT13;AT130;00000;9220102;2;BIH;3;0;0;0;3;1;0;2;0;0;2011
AT1;AT13;AT130;00000;9220102;2;HRV;2;1;1;0;1;1;0;0;0;0;2011
AT1;AT13;AT130;00000;9220102;2;RUS;-3;-2;0;2;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220102;2;CHN;5;-1;0;1;6;1;1;7;1;0;2011
AT1;AT13;AT130;00000;9220102;2;OTHER;8;0;3;3;8;0;0;15;7;1;2011
AT1;AT13;AT130;00000;9220102;1;AUT;49;-4;4;8;53;18;19;120;66;11;2011
AT1;AT13;AT130;00000;9220102;1;DEU;3;1;3;2;2;1;0;3;2;0;2011
AT1;AT13;AT130;00000;9220102;1;POL;-1;0;0;0;-1;0;0;2;3;0;2011
AT1;AT13;AT130;00000;9220102;1;ROU;7;3;3;0;4;0;1;5;0;0;2011
AT1;AT13;AT130;00000;9220102;1;SVK;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220102;1;HUN;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220102;1;BGR;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9220102;1;CZE;1;0;0;0;1;1;0;0;0;0;2011
AT1;AT13;AT130;00000;9220102;1;REST-EU;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220102;1;SCG;-2;-1;2;3;-1;1;0;1;3;0;2011
AT1;AT13;AT130;00000;9220102;1;TUR;-1;-2;0;2;1;0;1;3;1;0;2011
AT1;AT13;AT130;00000;9220102;1;BIH;-1;0;0;0;-1;1;0;2;4;0;2011
AT1;AT13;AT130;00000;9220102;1;HRV;1;0;0;0;1;1;0;0;0;0;2011
AT1;AT13;AT130;00000;9220102;1;CHN;8;2;3;1;6;1;1;9;3;0;2011
AT1;AT13;AT130;00000;9220102;1;OTHER;9;6;12;6;3;0;1;11;7;1;2011
AT1;AT13;AT130;00000;9220103;2;AUT;-5;0;0;0;-5;3;7;28;29;2;2011
AT1;AT13;AT130;00000;9220103;2;DEU;2;0;0;0;2;0;0;3;1;1;2011
AT1;AT13;AT130;00000;9220103;2;POL;0;0;0;0;0;0;1;1;0;0;2011
AT1;AT13;AT130;00000;9220103;2;ROU;-4;-4;0;4;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220103;2;HUN;1;1;3;2;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220103;2;SCG;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220103;2;BIH;3;0;0;0;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9220103;2;CHN;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220103;2;OTHER;4;0;0;0;4;0;0;4;0;0;2011
AT1;AT13;AT130;00000;9220103;1;AUT;5;0;1;1;5;3;4;23;17;4;2011
AT1;AT13;AT130;00000;9220103;1;DEU;6;1;1;0;5;1;0;4;0;0;2011
AT1;AT13;AT130;00000;9220103;1;POL;2;2;2;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220103;1;ROU;-3;-3;1;4;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220103;1;HUN;0;-1;1;2;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220103;1;REST-EU;2;2;2;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220103;1;SCG;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220103;1;BIH;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220103;1;OTHER;1;-1;0;1;2;0;0;3;1;0;2011
AT1;AT13;AT130;00000;9220104;2;AUT;14;1;1;0;13;18;31;82;56;10;2011
AT1;AT13;AT130;00000;9220104;2;DEU;1;1;1;0;0;1;1;2;2;0;2011
AT1;AT13;AT130;00000;9220104;2;POL;0;0;1;1;0;1;2;4;3;0;2011
AT1;AT13;AT130;00000;9220104;2;ROU;-2;-2;0;2;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220104;2;SVK;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220104;2;HUN;2;1;1;0;1;0;0;3;2;0;2011
AT1;AT13;AT130;00000;9220104;2;CZE;2;0;0;0;2;0;0;3;1;0;2011
AT1;AT13;AT130;00000;9220104;2;REST-EU;2;0;1;1;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9220104;2;SCG;-1;0;0;0;-1;0;1;3;3;0;2011
AT1;AT13;AT130;00000;9220104;2;TUR;0;-1;0;1;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220104;2;HRV;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220104;2;MKD;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220104;2;OTHER;3;2;3;1;1;1;0;2;2;2;2011
AT1;AT13;AT130;00000;9220104;1;AUT;-5;2;5;3;-7;16;43;82;62;8;2011
AT1;AT13;AT130;00000;9220104;1;DEU;0;0;1;1;0;2;0;1;3;0;2011
AT1;AT13;AT130;00000;9220104;1;POL;-1;0;1;1;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220104;1;ROU;-1;0;1;1;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220104;1;SVK;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220104;1;HUN;-1;1;1;0;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9220104;1;CZE;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220104;1;REST-EU;2;0;0;0;2;1;0;1;0;0;2011
AT1;AT13;AT130;00000;9220104;1;SCG;-3;-1;2;3;-2;0;0;1;3;0;2011
AT1;AT13;AT130;00000;9220104;1;TUR;0;0;0;0;0;0;1;2;1;0;2011
AT1;AT13;AT130;00000;9220104;1;BIH;2;0;0;0;2;1;0;1;0;1;2011
AT1;AT13;AT130;00000;9220104;1;MKD;2;2;2;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220104;1;OTHER;3;4;6;2;-1;0;0;3;4;1;2011
AT1;AT13;AT130;00000;9220105;2;AUT;64;3;3;0;61;23;21;135;76;9;2011
AT1;AT13;AT130;00000;9220105;2;DEU;0;1;1;0;-1;2;0;2;5;0;2011
AT1;AT13;AT130;00000;9220105;2;POL;4;0;2;2;4;0;0;8;4;0;2011
AT1;AT13;AT130;00000;9220105;2;ROU;0;0;2;2;0;0;3;3;0;1;2011
AT1;AT13;AT130;00000;9220105;2;SVK;0;0;1;1;0;0;0;2;2;0;2011
AT1;AT13;AT130;00000;9220105;2;HUN;2;2;2;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220105;2;BGR;5;2;2;0;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9220105;2;CZE;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220105;2;REST-EU;1;0;2;2;1;0;0;2;1;0;2011
AT1;AT13;AT130;00000;9220105;2;SCG;2;0;0;0;2;0;0;4;2;0;2011
AT1;AT13;AT130;00000;9220105;2;TUR;3;0;0;0;3;0;0;3;0;0;2011
AT1;AT13;AT130;00000;9220105;2;BIH;1;0;0;0;1;1;0;0;0;0;2011
AT1;AT13;AT130;00000;9220105;2;HRV;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220105;2;MKD;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220105;2;RUS;2;1;1;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220105;2;CHN;4;0;0;0;4;0;0;5;1;0;2011
AT1;AT13;AT130;00000;9220105;2;OTHER;-2;-4;5;9;2;0;0;11;9;0;2011
AT1;AT13;AT130;00000;9220105;1;AUT;72;2;6;4;70;16;18;157;85;10;2011
AT1;AT13;AT130;00000;9220105;1;DEU;7;1;2;1;6;2;0;6;2;2;2011
AT1;AT13;AT130;00000;9220105;1;POL;3;0;0;0;3;0;0;4;1;0;2011
AT1;AT13;AT130;00000;9220105;1;ROU;-3;-3;0;3;0;0;1;1;0;2;2011
AT1;AT13;AT130;00000;9220105;1;HUN;3;1;1;0;2;1;0;1;0;0;2011
AT1;AT13;AT130;00000;9220105;1;BGR;7;3;3;0;4;0;0;4;0;0;2011
AT1;AT13;AT130;00000;9220105;1;CZE;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220105;1;REST-EU;-1;1;1;0;-2;0;0;0;2;1;2011
AT1;AT13;AT130;00000;9220105;1;SCG;1;-1;0;1;2;1;0;4;3;0;2011
AT1;AT13;AT130;00000;9220105;1;TUR;2;1;1;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220105;1;BIH;3;2;2;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220105;1;CHN;4;0;0;0;4;1;0;3;0;0;2011
AT1;AT13;AT130;00000;9220105;1;OTHER;12;2;5;3;10;1;0;15;6;0;2011
AT1;AT13;AT130;00000;9220106;2;AUT;-69;-3;7;10;-66;29;45;169;219;42;2011
AT1;AT13;AT130;00000;9220106;2;DEU;1;1;2;1;0;0;1;3;2;0;2011
AT1;AT13;AT130;00000;9220106;2;POL;15;1;3;2;14;0;1;16;1;1;2011
AT1;AT13;AT130;00000;9220106;2;ROU;0;1;1;0;-1;0;1;2;2;0;2011
AT1;AT13;AT130;00000;9220106;2;SVK;4;2;2;0;2;0;0;2;0;1;2011
AT1;AT13;AT130;00000;9220106;2;HUN;1;1;1;0;0;0;1;2;1;0;2011
AT1;AT13;AT130;00000;9220106;2;BGR;2;0;0;0;2;0;0;2;0;1;2011
AT1;AT13;AT130;00000;9220106;2;CZE;-5;-1;0;1;-4;0;0;1;5;0;2011
AT1;AT13;AT130;00000;9220106;2;REST-EU;2;1;1;0;1;1;0;1;1;1;2011
AT1;AT13;AT130;00000;9220106;2;SCG;10;1;3;2;9;0;0;12;3;2;2011
AT1;AT13;AT130;00000;9220106;2;TUR;9;2;3;1;7;0;1;14;6;0;2011
AT1;AT13;AT130;00000;9220106;2;BIH;0;-1;0;1;1;0;2;4;1;0;2011
AT1;AT13;AT130;00000;9220106;2;HRV;0;1;1;0;-1;0;1;0;0;0;2011
AT1;AT13;AT130;00000;9220106;2;MKD;-1;0;0;0;-1;0;1;0;0;0;2011
AT1;AT13;AT130;00000;9220106;2;RUS;8;0;0;0;8;0;0;8;0;0;2011
AT1;AT13;AT130;00000;9220106;2;CHN;0;0;0;0;0;0;0;2;2;0;2011
AT1;AT13;AT130;00000;9220106;2;OTHER;-5;3;7;4;-8;6;5;13;22;6;2011
AT1;AT13;AT130;00000;9220106;1;AUT;-78;6;14;8;-84;36;77;170;213;33;2011
AT1;AT13;AT130;00000;9220106;1;DEU;0;0;3;3;0;2;1;7;8;2;2011
AT1;AT13;AT130;00000;9220106;1;POL;7;1;4;3;6;0;0;14;8;1;2011
AT1;AT13;AT130;00000;9220106;1;ROU;-1;-1;2;3;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220106;1;SVK;3;0;0;0;3;0;0;3;0;3;2011
AT1;AT13;AT130;00000;9220106;1;HUN;-1;1;1;0;-2;0;0;1;3;0;2011
AT1;AT13;AT130;00000;9220106;1;BGR;2;0;0;0;2;0;0;2;0;1;2011
AT1;AT13;AT130;00000;9220106;1;CZE;0;1;1;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220106;1;REST-EU;0;1;2;1;-1;0;0;1;2;0;2011
AT1;AT13;AT130;00000;9220106;1;SCG;3;2;5;3;1;0;0;10;9;3;2011
AT1;AT13;AT130;00000;9220106;1;TUR;9;-1;3;4;10;1;1;18;8;3;2011
AT1;AT13;AT130;00000;9220106;1;BIH;0;0;0;0;0;0;1;3;2;0;2011
AT1;AT13;AT130;00000;9220106;1;HRV;2;1;1;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220106;1;MKD;-1;0;0;0;-1;0;1;0;0;0;2011
AT1;AT13;AT130;00000;9220106;1;RUS;5;-1;0;1;6;0;0;7;1;0;2011
AT1;AT13;AT130;00000;9220106;1;CHN;-2;0;0;0;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9220106;1;OTHER;-6;1;11;10;-7;1;4;22;26;2;2011
AT1;AT13;AT130;00000;9220107;2;AUT;-23;0;3;3;-23;25;32;83;99;5;2011
AT1;AT13;AT130;00000;9220107;2;DEU;0;0;1;1;0;2;1;0;1;0;2011
AT1;AT13;AT130;00000;9220107;2;POL;-3;-3;0;3;0;1;0;1;2;0;2011
AT1;AT13;AT130;00000;9220107;2;ROU;2;0;0;0;2;0;0;2;0;0;2011
AT1;AT13;AT130;00000;9220107;2;SVK;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220107;2;HUN;6;2;3;1;4;0;0;4;0;0;2011
AT1;AT13;AT130;00000;9220107;2;BGR;3;1;1;0;2;0;1;3;0;0;2011
AT1;AT13;AT130;00000;9220107;2;CZE;-1;0;0;0;-1;0;0;0;1;0;2011
AT1;AT13;AT130;00000;9220107;2;REST-EU;-4;-1;2;3;-3;0;0;1;4;0;2011
AT1;AT13;AT130;00000;9220107;2;SCG;4;2;2;0;2;1;0;3;2;0;2011
AT1;AT13;AT130;00000;9220107;2;TUR;0;0;0;0;0;1;1;0;0;0;2011
AT1;AT13;AT130;00000;9220107;2;BIH;2;1;1;0;1;1;1;1;0;0;2011
AT1;AT13;AT130;00000;9220107;2;MKD;1;1;1;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220107;2;RUS;-2;0;0;0;-2;0;1;0;1;0;2011
AT1;AT13;AT130;00000;9220107;2;CHN;2;0;1;1;2;1;0;1;0;2;2011
AT1;AT13;AT130;00000;9220107;2;OTHER;12;10;12;2;2;1;0;9;8;2;2011
AT1;AT13;AT130;00000;9220107;1;AUT;-45;0;3;3;-45;15;26;66;100;10;2011
AT1;AT13;AT130;00000;9220107;1;DEU;1;1;3;2;0;1;0;2;3;0;2011
AT1;AT13;AT130;00000;9220107;1;POL;-1;1;3;2;-2;0;0;1;3;0;2011
AT1;AT13;AT130;00000;9220107;1;ROU;1;1;1;0;0;0;0;0;0;1;2011
AT1;AT13;AT130;00000;9220107;1;BGR;1;1;1;0;0;0;0;0;0;0;2011
AT1;AT13;AT130;00000;9220107;1;CZE;0;-1;0;1;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220107;1;REST-EU;1;-1;2;3;2;0;0;5;3;0;2011
AT1;AT13;AT130;00000;9220107;1;SCG;1;0;0;0;1;0;0;3;2;0;2011
AT1;AT13;AT130;00000;9220107;1;TUR;0;0;0;0;0;0;0;0;0;1;2011
AT1;AT13;AT130;00000;9220107;1;BIH;1;0;0;0;1;0;0;1;0;0;2011
AT1;AT13;AT130;00000;9220107;1;MKD;0;0;0;0;0;0;0;1;1;0;2011
AT1;AT13;AT130;00000;9220107;1;RUS;-3;-1;0;1;-2;0;0;0;2;0;2011
AT1;AT13;AT130;00000;9220107;1;CHN;1;1;1;0;0;0;0;0;0;2;2011
AT1;AT13;AT130;00000;9220107;1;OTHER;9;6;10;4;3;0;0;11;8;4;2011
AT1;AT13;AT130;00000;9220108;2;AUT;142;-6;8;14;148;74;77;414;263;63;2011
AT1;AT13;AT130;00000;9220108;2;DEU;5;5;7;2;0;1;3;11;9;0;2011
AT1;AT13;AT130;00000;9220108;2;POL;4;3;7;4;1;1;2;10;8;2;2011
AT1;AT13;AT130;00000;9220108;2;ROU;2;2;7;5;0;2;2;13;13;1;2011
AT1;AT13;AT130;00000;9220108;2;SVK;17;3;6;3;14;2;1;14;1;0;2011
AT1;AT13;AT130;00000;9220108;2;HUN;10;6;8;2;4;1;1;7;3;0;2011
AT1;AT13;AT130;00000;9220108;2;BGR;5;1;2;1;4;0;0;6;2;0;2011
AT1;AT13;AT130;00000;9220108;2;CZE;6;3;3;0;3;0;1;6;2;0;2011
AT1;AT13;AT130;00000;9220108;2;REST-EU;1;1;2;1;0;0;1;4;3;0;2011
AT1;AT13;AT130;00000;9220108;2;SCG;15;2;7;5;13;1;4;29;13;5;2011
AT1;AT13;AT130;00000;9220108;2;TUR;22;6;9;3;16;0;0;22;6;8;2011
AT1;AT13;AT130;00000;9220108;2;BIH;1;0;3;3;1;1;1;11;10;2;2011
AT1;AT13;AT130;00000;9220108;2;HRV;4;2;2;0;2;0;0;3;1;0;2011
AT1;AT13;AT130;00000;9220108;2;MKD;1;4;7;3;-3;1;0;3;7;0;2011
AT1;AT13;AT130;00000;9220108;2;RUS;10;2;2;0;8;1;0;7;0;0;2011
AT1;AT13;AT130;00000;9220108;2;CHN;10;-1;1;2;11;1;0;14;4;0;2011
AT1;AT13;AT130;00000;9220108;2;OTHER;43;12;30;18;31;3;4;73;41;6;2011
AT1;AT13;AT130;00000;9220108;1;AUT;42;-2;17;19;44;52;88;367;287;51;2011
AT1;AT13;AT130;00000;9220108;1;DEU;10;0;4;4;10;2;1;15;6;1;2011
