Wanderung gegenüber Wien nach Zählbezirken, Staatsangehörigkeit und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, nationality and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;NATIONALITY;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9210119;2;MKD;1;1;1;0;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210119;2;RUS;1;1;1;0;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210119;2;OTHER;-1;1;2;1;-2;0;0;5;7;0;2008
AT1;AT13;AT130;00000;9210119;1;AUT;-22;-5;8;13;-17;9;18;76;84;6;2008
AT1;AT13;AT130;00000;9210119;1;DEU;4;4;4;0;0;0;0;2;2;0;2008
AT1;AT13;AT130;00000;9210119;1;POL;4;1;4;3;3;0;0;5;2;0;2008
AT1;AT13;AT130;00000;9210119;1;ROU;1;2;3;1;-1;1;2;2;2;0;2008
AT1;AT13;AT130;00000;9210119;1;HUN;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210119;1;BGR;1;1;1;0;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210119;1;CZE;1;1;1;0;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210119;1;REST-EU;-1;-1;0;1;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210119;1;SCG;10;5;7;2;5;0;0;11;6;0;2008
AT1;AT13;AT130;00000;9210119;1;TUR;1;2;3;1;-1;0;0;4;5;0;2008
AT1;AT13;AT130;00000;9210119;1;HRV;-1;0;0;0;-1;0;1;0;0;0;2008
AT1;AT13;AT130;00000;9210119;1;MKD;-1;0;0;0;-1;0;0;1;2;0;2008
AT1;AT13;AT130;00000;9210119;1;OTHER;-2;3;4;1;-5;1;1;5;10;0;2008
AT1;AT13;AT130;00000;9210120;2;AUT;3;-5;0;5;8;13;13;54;46;4;2008
AT1;AT13;AT130;00000;9210120;2;DEU;1;2;2;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210120;2;POL;2;2;2;0;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210120;2;ROU;0;-1;0;1;1;0;0;1;0;1;2008
AT1;AT13;AT130;00000;9210120;2;SVK;-1;2;2;0;-3;0;0;2;5;0;2008
AT1;AT13;AT130;00000;9210120;2;HUN;0;1;1;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210120;2;REST-EU;-1;-1;0;1;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210120;2;SCG;4;0;0;0;4;1;0;6;3;0;2008
AT1;AT13;AT130;00000;9210120;2;TUR;1;0;0;0;1;0;0;2;1;0;2008
AT1;AT13;AT130;00000;9210120;2;BIH;-3;0;0;0;-3;0;0;3;6;1;2008
AT1;AT13;AT130;00000;9210120;2;HRV;-2;0;0;0;-2;0;0;0;2;0;2008
AT1;AT13;AT130;00000;9210120;2;RUS;-1;0;0;0;-1;0;0;2;3;0;2008
AT1;AT13;AT130;00000;9210120;2;CHN;-2;0;0;0;-2;0;0;0;2;0;2008
AT1;AT13;AT130;00000;9210120;2;OTHER;-1;2;2;0;-3;0;0;4;7;0;2008
AT1;AT13;AT130;00000;9210120;1;AUT;23;-1;1;2;24;15;15;54;30;3;2008
AT1;AT13;AT130;00000;9210120;1;DEU;1;1;1;0;0;0;0;1;1;0;2008
AT1;AT13;AT130;00000;9210120;1;POL;3;1;1;0;2;0;0;3;1;0;2008
AT1;AT13;AT130;00000;9210120;1;SVK;-2;-1;0;1;-1;0;1;0;0;0;2008
AT1;AT13;AT130;00000;9210120;1;HUN;1;1;1;0;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210120;1;CZE;1;1;1;0;0;0;0;0;0;1;2008
AT1;AT13;AT130;00000;9210120;1;SCG;5;2;2;0;3;0;0;5;2;2;2008
AT1;AT13;AT130;00000;9210120;1;TUR;1;0;0;0;1;1;0;2;2;0;2008
AT1;AT13;AT130;00000;9210120;1;BIH;4;0;0;0;4;0;0;9;5;0;2008
AT1;AT13;AT130;00000;9210120;1;HRV;-1;0;1;1;-1;0;0;0;1;1;2008
AT1;AT13;AT130;00000;9210120;1;MKD;1;0;1;1;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210120;1;RUS;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210120;1;CHN;-1;0;0;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210120;1;OTHER;5;5;5;0;0;0;2;10;8;0;2008
AT1;AT13;AT130;00000;9210121;2;AUT;-59;-7;6;13;-52;33;48;154;191;14;2008
AT1;AT13;AT130;00000;9210121;2;DEU;6;2;3;1;4;0;0;4;0;0;2008
AT1;AT13;AT130;00000;9210121;2;POL;9;2;5;3;7;2;0;12;7;0;2008
AT1;AT13;AT130;00000;9210121;2;ROU;7;5;7;2;2;0;0;8;6;0;2008
AT1;AT13;AT130;00000;9210121;2;SVK;-3;-1;1;2;-2;1;0;4;7;0;2008
AT1;AT13;AT130;00000;9210121;2;HUN;-1;1;1;0;-2;0;0;0;2;0;2008
AT1;AT13;AT130;00000;9210121;2;BGR;4;2;3;1;2;1;0;1;0;0;2008
AT1;AT13;AT130;00000;9210121;2;CZE;1;-1;1;2;2;0;0;3;1;0;2008
AT1;AT13;AT130;00000;9210121;2;REST-EU;4;2;2;0;2;0;0;2;0;1;2008
AT1;AT13;AT130;00000;9210121;2;SCG;11;6;10;4;5;1;0;22;18;3;2008
AT1;AT13;AT130;00000;9210121;2;TUR;1;1;1;0;0;0;0;7;7;0;2008
AT1;AT13;AT130;00000;9210121;2;BIH;0;-1;0;1;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210121;2;HRV;0;0;0;0;0;0;0;3;3;0;2008
AT1;AT13;AT130;00000;9210121;2;MKD;0;1;2;1;-1;0;0;3;4;1;2008
AT1;AT13;AT130;00000;9210121;2;RUS;-1;-1;0;1;0;0;0;2;2;0;2008
AT1;AT13;AT130;00000;9210121;2;CHN;0;0;1;1;0;1;1;2;2;0;2008
AT1;AT13;AT130;00000;9210121;2;OTHER;-2;3;12;9;-5;0;2;14;17;2;2008
AT1;AT13;AT130;00000;9210121;1;AUT;-29;-3;14;17;-26;29;53;183;185;19;2008
AT1;AT13;AT130;00000;9210121;1;DEU;3;3;4;1;0;0;0;4;4;0;2008
AT1;AT13;AT130;00000;9210121;1;POL;1;-5;5;10;6;2;2;12;6;0;2008
AT1;AT13;AT130;00000;9210121;1;ROU;7;4;11;7;3;2;3;5;1;0;2008
AT1;AT13;AT130;00000;9210121;1;SVK;-5;-4;0;4;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210121;1;HUN;10;9;11;2;1;0;0;3;2;1;2008
AT1;AT13;AT130;00000;9210121;1;BGR;3;2;2;0;1;1;0;1;1;0;2008
AT1;AT13;AT130;00000;9210121;1;REST-EU;1;1;1;0;0;1;0;0;1;0;2008
AT1;AT13;AT130;00000;9210121;1;SCG;16;2;8;6;14;3;1;34;22;6;2008
AT1;AT13;AT130;00000;9210121;1;TUR;-2;2;3;1;-4;0;0;10;14;0;2008
AT1;AT13;AT130;00000;9210121;1;BIH;0;-1;0;1;1;0;0;3;2;1;2008
AT1;AT13;AT130;00000;9210121;1;HRV;-2;0;1;1;-2;0;0;3;5;0;2008
AT1;AT13;AT130;00000;9210121;1;MKD;-2;1;1;0;-3;0;0;1;4;1;2008
AT1;AT13;AT130;00000;9210121;1;RUS;0;0;0;0;0;0;0;1;1;0;2008
AT1;AT13;AT130;00000;9210121;1;CHN;2;0;0;0;2;0;0;3;1;0;2008
AT1;AT13;AT130;00000;9210121;1;OTHER;13;3;17;14;10;2;2;20;10;1;2008
AT1;AT13;AT130;00000;9210122;2;AUT;-44;-6;8;14;-38;48;59;210;237;13;2008
AT1;AT13;AT130;00000;9210122;2;DEU;6;11;13;2;-5;0;0;3;8;0;2008
AT1;AT13;AT130;00000;9210122;2;POL;4;4;7;3;0;0;0;9;9;1;2008
AT1;AT13;AT130;00000;9210122;2;ROU;2;4;5;1;-2;1;0;4;7;0;2008
AT1;AT13;AT130;00000;9210122;2;SVK;2;1;2;1;1;1;1;5;4;0;2008
AT1;AT13;AT130;00000;9210122;2;HUN;5;6;6;0;-1;0;0;2;3;1;2008
AT1;AT13;AT130;00000;9210122;2;BGR;7;2;3;1;5;0;0;8;3;0;2008
AT1;AT13;AT130;00000;9210122;2;CZE;1;1;1;0;0;0;1;4;3;0;2008
AT1;AT13;AT130;00000;9210122;2;REST-EU;1;2;5;3;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210122;2;SCG;16;3;4;1;13;0;0;22;9;0;2008
AT1;AT13;AT130;00000;9210122;2;TUR;-5;-1;5;6;-4;0;3;18;19;1;2008
AT1;AT13;AT130;00000;9210122;2;BIH;0;-1;0;1;1;0;1;4;2;0;2008
AT1;AT13;AT130;00000;9210122;2;HRV;-2;0;1;1;-2;0;0;1;3;0;2008
AT1;AT13;AT130;00000;9210122;2;MKD;9;0;0;0;9;0;0;9;0;0;2008
AT1;AT13;AT130;00000;9210122;2;RUS;5;1;1;0;4;7;0;1;4;0;2008
AT1;AT13;AT130;00000;9210122;2;CHN;-9;-3;3;6;-6;0;0;2;8;1;2008
AT1;AT13;AT130;00000;9210122;2;OTHER;-9;4;18;14;-13;1;1;22;35;1;2008
AT1;AT13;AT130;00000;9210122;1;AUT;-15;-11;8;19;-4;51;73;225;207;11;2008
AT1;AT13;AT130;00000;9210122;1;DEU;-4;3;7;4;-7;1;1;3;10;0;2008
AT1;AT13;AT130;00000;9210122;1;POL;0;3;7;4;-3;0;0;8;11;1;2008
AT1;AT13;AT130;00000;9210122;1;ROU;3;0;3;3;3;2;0;2;1;0;2008
AT1;AT13;AT130;00000;9210122;1;SVK;2;1;2;1;1;0;0;2;1;0;2008
AT1;AT13;AT130;00000;9210122;1;HUN;6;6;7;1;0;0;0;2;2;0;2008
AT1;AT13;AT130;00000;9210122;1;BGR;2;0;2;2;2;0;0;6;4;0;2008
AT1;AT13;AT130;00000;9210122;1;CZE;0;0;0;0;0;0;0;1;1;0;2008
AT1;AT13;AT130;00000;9210122;1;REST-EU;-3;0;6;6;-3;0;1;0;2;0;2008
AT1;AT13;AT130;00000;9210122;1;SCG;9;2;5;3;7;1;1;19;12;1;2008
AT1;AT13;AT130;00000;9210122;1;TUR;-12;2;13;11;-14;0;3;8;19;4;2008
AT1;AT13;AT130;00000;9210122;1;BIH;-5;-1;0;1;-4;1;3;5;7;2;2008
AT1;AT13;AT130;00000;9210122;1;HRV;1;-1;1;2;2;0;0;5;3;0;2008
AT1;AT13;AT130;00000;9210122;1;MKD;6;-1;0;1;7;0;0;9;2;0;2008
AT1;AT13;AT130;00000;9210122;1;RUS;7;0;0;0;7;7;0;4;4;0;2008
AT1;AT13;AT130;00000;9210122;1;CHN;0;-1;2;3;1;0;0;6;5;0;2008
AT1;AT13;AT130;00000;9210122;1;OTHER;0;3;14;11;-3;4;2;36;41;1;2008
AT1;AT13;AT130;00000;9210123;2;AUT;-4;-10;11;21;6;76;76;232;226;37;2008
AT1;AT13;AT130;00000;9210123;2;DEU;18;15;20;5;3;0;2;10;5;3;2008
AT1;AT13;AT130;00000;9210123;2;POL;9;12;17;5;-3;2;0;15;20;1;2008
AT1;AT13;AT130;00000;9210123;2;ROU;9;7;11;4;2;1;0;8;7;0;2008
AT1;AT13;AT130;00000;9210123;2;SVK;-3;1;3;2;-4;1;1;1;5;0;2008
AT1;AT13;AT130;00000;9210123;2;HUN;8;3;6;3;5;2;1;5;1;1;2008
AT1;AT13;AT130;00000;9210123;2;BGR;4;1;3;2;3;0;0;5;2;0;2008
AT1;AT13;AT130;00000;9210123;2;CZE;-2;-1;1;2;-1;0;1;2;2;0;2008
AT1;AT13;AT130;00000;9210123;2;REST-EU;7;2;4;2;5;3;0;4;2;0;2008
AT1;AT13;AT130;00000;9210123;2;SCG;-5;-1;6;7;-4;7;2;16;25;5;2008
AT1;AT13;AT130;00000;9210123;2;TUR;-3;1;5;4;-4;0;0;6;10;0;2008
AT1;AT13;AT130;00000;9210123;2;BIH;-5;-2;0;2;-3;0;0;1;4;1;2008
AT1;AT13;AT130;00000;9210123;2;HRV;0;1;3;2;-1;1;1;2;3;1;2008
AT1;AT13;AT130;00000;9210123;2;MKD;-10;1;2;1;-11;1;0;0;12;0;2008
AT1;AT13;AT130;00000;9210123;2;RUS;35;4;4;0;31;16;0;24;9;3;2008
AT1;AT13;AT130;00000;9210123;2;CHN;-2;-1;0;1;-1;2;1;2;4;2;2008
AT1;AT13;AT130;00000;9210123;2;OTHER;12;2;11;9;10;6;1;41;36;1;2008
AT1;AT13;AT130;00000;9210123;1;AUT;-45;-13;18;31;-32;66;68;237;267;32;2008
AT1;AT13;AT130;00000;9210123;1;DEU;11;10;15;5;1;1;2;16;14;0;2008
AT1;AT13;AT130;00000;9210123;1;POL;-12;-1;14;15;-11;1;0;8;20;0;2008
AT1;AT13;AT130;00000;9210123;1;ROU;0;2;11;9;-2;0;1;5;6;0;2008
AT1;AT13;AT130;00000;9210123;1;SVK;-4;0;3;3;-4;0;0;1;5;0;2008
AT1;AT13;AT130;00000;9210123;1;HUN;0;0;3;3;0;0;0;3;3;0;2008
AT1;AT13;AT130;00000;9210123;1;BGR;3;1;2;1;2;0;0;5;3;0;2008
AT1;AT13;AT130;00000;9210123;1;CZE;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210123;1;REST-EU;0;-2;5;7;2;1;0;3;2;0;2008
AT1;AT13;AT130;00000;9210123;1;SCG;3;-1;5;6;4;8;1;24;27;3;2008
AT1;AT13;AT130;00000;9210123;1;TUR;-14;-1;1;2;-13;0;1;7;19;1;2008
AT1;AT13;AT130;00000;9210123;1;BIH;1;0;0;0;1;1;0;4;4;0;2008
AT1;AT13;AT130;00000;9210123;1;HRV;6;2;3;1;4;0;1;5;0;2;2008
AT1;AT13;AT130;00000;9210123;1;MKD;-8;1;3;2;-9;0;0;4;13;0;2008
AT1;AT13;AT130;00000;9210123;1;RUS;18;1;1;0;17;11;1;15;8;3;2008
AT1;AT13;AT130;00000;9210123;1;CHN;-5;0;1;1;-5;0;3;2;4;2;2008
AT1;AT13;AT130;00000;9210123;1;OTHER;-7;-1;25;26;-6;4;6;49;53;5;2008
AT1;AT13;AT130;00000;9210124;2;AUT;14;-9;2;11;23;17;15;73;52;20;2008
AT1;AT13;AT130;00000;9210124;2;DEU;-2;-2;0;2;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210124;2;POL;-3;0;1;1;-3;0;2;0;1;0;2008
AT1;AT13;AT130;00000;9210124;2;ROU;2;1;1;0;1;0;0;2;1;0;2008
AT1;AT13;AT130;00000;9210124;2;SVK;-1;-1;0;1;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210124;2;BGR;-1;0;0;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210124;2;REST-EU;3;0;0;0;3;0;0;3;0;0;2008
AT1;AT13;AT130;00000;9210124;2;SCG;-2;-1;1;2;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210124;2;TUR;2;0;0;0;2;0;0;3;1;0;2008
AT1;AT13;AT130;00000;9210124;2;BIH;2;0;0;0;2;1;0;1;0;0;2008
AT1;AT13;AT130;00000;9210124;2;HRV;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210124;2;MKD;2;0;0;0;2;0;0;2;0;0;2008
AT1;AT13;AT130;00000;9210124;2;CHN;-1;-1;1;2;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210124;2;OTHER;3;0;1;1;3;1;0;7;5;0;2008
AT1;AT13;AT130;00000;9210124;1;AUT;-23;-3;3;6;-20;7;18;53;62;10;2008
AT1;AT13;AT130;00000;9210124;1;DEU;0;-1;1;2;1;1;0;0;0;0;2008
AT1;AT13;AT130;00000;9210124;1;POL;1;1;2;1;0;0;0;2;2;0;2008
AT1;AT13;AT130;00000;9210124;1;ROU;0;-1;0;1;1;0;0;2;1;0;2008
AT1;AT13;AT130;00000;9210124;1;HUN;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210124;1;CZE;-1;-1;0;1;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210124;1;REST-EU;2;1;1;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210124;1;SCG;0;-2;0;2;2;1;0;1;0;0;2008
AT1;AT13;AT130;00000;9210124;1;TUR;3;0;1;1;3;0;0;3;0;0;2008
AT1;AT13;AT130;00000;9210124;1;BIH;0;-1;0;1;1;0;0;1;0;1;2008
AT1;AT13;AT130;00000;9210124;1;HRV;0;0;0;0;0;0;1;1;0;0;2008
AT1;AT13;AT130;00000;9210124;1;MKD;2;0;0;0;2;0;0;3;1;0;2008
AT1;AT13;AT130;00000;9210124;1;CHN;-1;1;2;1;-2;0;0;0;2;0;2008
AT1;AT13;AT130;00000;9210124;1;OTHER;4;2;4;2;2;3;0;5;6;0;2008
AT1;AT13;AT130;00000;9210125;2;AUT;-36;-1;2;3;-35;23;35;54;77;6;2008
AT1;AT13;AT130;00000;9210125;2;DEU;3;3;3;0;0;0;0;1;1;0;2008
AT1;AT13;AT130;00000;9210125;2;POL;1;0;0;0;1;0;0;3;2;1;2008
AT1;AT13;AT130;00000;9210125;2;ROU;6;1;1;0;5;1;0;4;0;0;2008
AT1;AT13;AT130;00000;9210125;2;SVK;-1;0;0;0;-1;0;1;0;0;0;2008
AT1;AT13;AT130;00000;9210125;2;BGR;-2;0;0;0;-2;0;0;0;2;0;2008
AT1;AT13;AT130;00000;9210125;2;CZE;-1;1;1;0;-2;0;1;0;1;0;2008
AT1;AT13;AT130;00000;9210125;2;REST-EU;4;1;1;0;3;0;0;5;2;0;2008
AT1;AT13;AT130;00000;9210125;2;SCG;3;1;1;0;2;0;0;3;1;0;2008
AT1;AT13;AT130;00000;9210125;2;TUR;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210125;2;HRV;0;-1;0;1;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210125;2;RUS;-1;-1;0;1;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210125;2;CHN;0;0;1;1;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210125;2;OTHER;6;6;7;1;0;0;1;7;6;0;2008
AT1;AT13;AT130;00000;9210125;1;AUT;-15;-3;2;5;-12;18;33;79;76;6;2008
AT1;AT13;AT130;00000;9210125;1;DEU;1;-1;1;2;2;0;0;2;0;0;2008
AT1;AT13;AT130;00000;9210125;1;POL;1;-1;0;1;2;0;0;5;3;1;2008
AT1;AT13;AT130;00000;9210125;1;ROU;3;0;0;0;3;0;0;4;1;0;2008
AT1;AT13;AT130;00000;9210125;1;SVK;0;1;1;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210125;1;HUN;-1;0;0;0;-1;0;1;0;0;0;2008
AT1;AT13;AT130;00000;9210125;1;REST-EU;3;1;1;0;2;0;0;2;0;0;2008
AT1;AT13;AT130;00000;9210125;1;SCG;1;1;2;1;0;0;0;2;2;0;2008
AT1;AT13;AT130;00000;9210125;1;TUR;-1;1;1;0;-2;0;0;0;2;0;2008
AT1;AT13;AT130;00000;9210125;1;HRV;0;-1;0;1;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210125;1;MKD;-1;-1;0;1;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210125;1;CHN;0;-2;0;2;2;2;0;1;1;0;2008
AT1;AT13;AT130;00000;9210125;1;OTHER;13;9;10;1;4;0;0;17;13;0;2008
AT1;AT13;AT130;00000;9210126;2;AUT;-42;-2;4;6;-40;28;60;150;158;18;2008
AT1;AT13;AT130;00000;9210126;2;DEU;9;10;10;0;-1;0;1;2;2;1;2008
AT1;AT13;AT130;00000;9210126;2;POL;14;7;7;0;7;1;0;8;2;0;2008
AT1;AT13;AT130;00000;9210126;2;ROU;2;2;3;1;0;0;0;3;3;0;2008
AT1;AT13;AT130;00000;9210126;2;SVK;4;0;1;1;4;0;1;5;0;0;2008
AT1;AT13;AT130;00000;9210126;2;HUN;4;4;6;2;0;2;0;0;2;0;2008
AT1;AT13;AT130;00000;9210126;2;BGR;-1;2;2;0;-3;0;0;1;4;0;2008
AT1;AT13;AT130;00000;9210126;2;CZE;2;0;0;0;2;0;0;2;0;0;2008
AT1;AT13;AT130;00000;9210126;2;REST-EU;-3;-7;2;9;4;0;0;6;2;0;2008
AT1;AT13;AT130;00000;9210126;2;SCG;4;4;5;1;0;2;0;6;8;0;2008
AT1;AT13;AT130;00000;9210126;2;TUR;3;2;2;0;1;0;0;4;3;1;2008
AT1;AT13;AT130;00000;9210126;2;BIH;2;0;0;0;2;0;0;2;0;0;2008
AT1;AT13;AT130;00000;9210126;2;HRV;3;0;0;0;3;2;0;2;1;0;2008
AT1;AT13;AT130;00000;9210126;2;MKD;2;0;0;0;2;0;0;2;0;1;2008
AT1;AT13;AT130;00000;9210126;2;RUS;0;0;0;0;0;0;0;1;1;0;2008
AT1;AT13;AT130;00000;9210126;2;CHN;0;1;1;0;-1;1;0;1;3;0;2008
AT1;AT13;AT130;00000;9210126;2;OTHER;13;7;24;17;6;1;0;15;10;0;2008
AT1;AT13;AT130;00000;9210126;1;AUT;-53;-8;10;18;-45;30;46;147;176;25;2008
AT1;AT13;AT130;00000;9210126;1;DEU;8;7;8;1;1;1;1;4;3;1;2008
AT1;AT13;AT130;00000;9210126;1;POL;6;2;2;0;4;0;0;8;4;1;2008
AT1;AT13;AT130;00000;9210126;1;ROU;0;3;4;1;-3;0;0;1;4;0;2008
AT1;AT13;AT130;00000;9210126;1;SVK;4;2;2;0;2;0;0;2;0;0;2008
AT1;AT13;AT130;00000;9210126;1;HUN;3;4;4;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210126;1;BGR;1;1;1;0;0;0;0;2;2;0;2008
AT1;AT13;AT130;00000;9210126;1;REST-EU;-2;-2;0;2;0;0;0;1;1;0;2008
AT1;AT13;AT130;00000;9210126;1;SCG;6;2;2;0;4;1;0;14;11;0;2008
AT1;AT13;AT130;00000;9210126;1;TUR;0;6;8;2;-6;0;0;9;15;2;2008
AT1;AT13;AT130;00000;9210126;1;BIH;1;0;1;1;1;0;0;4;3;0;2008
AT1;AT13;AT130;00000;9210126;1;HRV;-2;1;1;0;-3;1;0;3;7;2;2008
AT1;AT13;AT130;00000;9210126;1;MKD;4;1;1;0;3;0;0;5;2;0;2008
AT1;AT13;AT130;00000;9210126;1;RUS;2;0;0;0;2;0;0;3;1;0;2008
AT1;AT13;AT130;00000;9210126;1;CHN;0;-2;0;2;2;0;0;3;1;0;2008
AT1;AT13;AT130;00000;9210126;1;OTHER;-1;2;13;11;-3;2;0;18;23;0;2008
AT1;AT13;AT130;00000;9210127;2;AUT;8;-4;0;4;12;3;1;34;24;5;2008
AT1;AT13;AT130;00000;9210127;2;DEU;3;0;0;0;3;0;0;3;0;0;2008
AT1;AT13;AT130;00000;9210127;2;POL;1;0;0;0;1;1;0;0;0;0;2008
AT1;AT13;AT130;00000;9210127;2;ROU;1;2;2;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210127;2;SVK;-1;0;0;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210127;2;HUN;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210127;2;CZE;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210127;2;REST-EU;-1;-2;1;3;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210127;2;TUR;-2;-2;0;2;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210127;2;RUS;1;1;1;0;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210127;2;OTHER;4;0;4;4;4;0;0;4;0;1;2008
AT1;AT13;AT130;00000;9210127;1;AUT;5;-1;3;4;6;4;6;28;20;3;2008
AT1;AT13;AT130;00000;9210127;1;DEU;2;0;0;0;2;0;0;2;0;0;2008
AT1;AT13;AT130;00000;9210127;1;POL;-1;0;0;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210127;1;ROU;-4;0;0;0;-4;0;0;0;4;0;2008
AT1;AT13;AT130;00000;9210127;1;SVK;-1;-1;0;1;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210127;1;CZE;0;1;1;0;-1;0;1;0;0;0;2008
AT1;AT13;AT130;00000;9210127;1;REST-EU;0;0;0;0;0;0;0;1;1;0;2008
AT1;AT13;AT130;00000;9210127;1;SCG;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210127;1;RUS;-1;0;0;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210127;1;OTHER;3;-3;2;5;6;0;0;6;0;0;2008
AT1;AT13;AT130;00000;9210128;2;AUT;-4;0;1;1;-4;2;0;8;14;0;2008
AT1;AT13;AT130;00000;9210128;2;DEU;2;1;1;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210128;2;POL;-1;0;0;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210128;2;ROU;-1;0;0;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210128;2;SCG;2;0;0;0;2;0;0;2;0;0;2008
AT1;AT13;AT130;00000;9210128;2;TUR;1;1;1;0;0;0;0;1;1;0;2008
AT1;AT13;AT130;00000;9210128;2;HRV;0;0;0;0;0;0;0;2;2;0;2008
AT1;AT13;AT130;00000;9210128;2;CHN;-2;0;0;0;-2;0;2;0;0;0;2008
AT1;AT13;AT130;00000;9210128;2;OTHER;-1;0;0;0;-1;0;0;1;2;0;2008
AT1;AT13;AT130;00000;9210128;1;AUT;-11;-3;1;4;-8;2;5;5;10;0;2008
AT1;AT13;AT130;00000;9210128;1;DEU;2;0;0;0;2;0;0;2;0;0;2008
AT1;AT13;AT130;00000;9210128;1;POL;1;1;1;0;0;0;0;0;0;0;2008
AT1;AT13;AT130;00000;9210128;1;ROU;-1;0;0;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210128;1;SCG;0;2;2;0;-2;0;0;0;2;0;2008
AT1;AT13;AT130;00000;9210128;1;TUR;0;1;1;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210128;1;BIH;0;1;1;0;-1;0;0;0;1;0;2008
AT1;AT13;AT130;00000;9210128;1;HRV;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210128;1;MKD;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210128;1;CHN;-1;0;0;0;-1;0;1;0;0;0;2008
AT1;AT13;AT130;00000;9210128;1;OTHER;4;2;3;1;2;2;0;2;2;0;2008
AT1;AT13;AT130;00000;9210129;2;AUT;5;0;0;0;5;1;2;11;5;0;2008
AT1;AT13;AT130;00000;9210129;2;BGR;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210129;1;AUT;1;0;0;0;1;2;3;6;4;0;2008
AT1;AT13;AT130;00000;9210129;1;BGR;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210129;1;SCG;1;0;0;0;1;0;0;1;0;0;2008
AT1;AT13;AT130;00000;9210130;2;AUT;-2;0;0;0;-2;0;0;0;2;0;2008
