Herkunftsgebiet (Österreichisches Bundesland,Ausland) in Wien gemeldeter Personen, nach Geschlecht und Wiener Zählbezirk ;;;;;;;;;;;;;;;;;;
Place of Birth (Austrian Provinces, Foreign) of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;BORN_AT13;BORN_AT11;BORN_AT12;BORN_AT21;BORN_AT22;BORN_AT31;BORN_AT32;BORN_AT33;BORN_AT34;BORN_AT_UNCLASSIFIED;FOREIGN_BORN;REF_DATE
AT1;AT13;AT130;92301;2302;1;2299;1286;56;217;27;43;28;9;16;7;1;609;20120101
AT1;AT13;AT130;92301;2303;1;1676;1158;39;149;14;36;20;6;5;1;1;247;20120101
AT1;AT13;AT130;92301;2304;1;3508;2170;73;281;15;75;14;12;14;6;1;847;20120101
AT1;AT13;AT130;92301;2305;1;4240;2455;123;518;35;93;55;13;15;7;2;924;20120101
AT1;AT13;AT130;92301;2306;1;438;278;7;49;2;8;10;2;0;0;0;82;20120101
AT1;AT13;AT130;92301;2307;1;4081;2408;94;402;39;102;62;19;17;11;4;923;20120101
AT1;AT13;AT130;92301;2308;1;1909;1213;35;167;29;61;31;9;7;4;0;353;20120101
AT1;AT13;AT130;92301;2309;1;3166;2033;62;300;29;73;58;18;13;7;5;568;20120101
AT1;AT13;AT130;92301;2310;1;2368;1539;40;235;19;52;32;9;9;5;4;424;20120101
AT1;AT13;AT130;92301;2311;1;3626;2065;65;384;41;116;62;27;16;15;2;833;20120101
AT1;AT13;AT130;92301;2312;1;2595;1636;30;278;17;60;46;25;10;8;1;484;20120101
AT1;AT13;AT130;92301;2313;1;1948;1346;27;187;30;45;47;12;16;5;2;231;20120101
AT1;AT13;AT130;92301;2314;1;2260;1490;32;207;26;70;56;22;20;16;2;319;20120101
AT1;AT13;AT130;92301;2315;1;1031;700;10;70;21;22;32;12;14;4;1;145;20120101
AT1;AT13;AT130;92301;2316;1;996;602;13;123;4;27;24;2;10;7;0;184;20120101
AT1;AT13;AT130;92301;2317;1;141;73;2;11;1;5;1;0;0;1;0;47;20120101
AT1;AT13;AT130;92301;2318;1;2634;1817;45;206;18;71;29;3;8;5;3;429;20120101
AT1;AT13;AT130;92301;2319;1;4425;2904;67;442;45;134;73;15;27;6;1;711;20120101
AT1;AT13;AT130;92301;2399;1;42;24;0;1;0;0;1;0;0;0;0;16;20120101
AT1;AT13;AT130;90101;101;2;2058;929;40;145;35;65;74;29;26;10;1;704;20130101
AT1;AT13;AT130;90101;102;2;861;389;11;60;14;24;19;7;3;3;1;330;20130101
AT1;AT13;AT130;90101;103;2;1097;477;7;58;13;40;26;7;12;7;2;448;20130101
AT1;AT13;AT130;90101;104;2;839;366;14;61;15;22;36;19;7;6;0;293;20130101
AT1;AT13;AT130;90101;105;2;1134;529;22;82;17;42;47;17;16;9;1;352;20130101
AT1;AT13;AT130;90101;106;2;1375;648;21;115;26;46;38;16;22;7;5;431;20130101
AT1;AT13;AT130;90101;107;2;1374;574;16;100;27;46;47;12;8;7;4;533;20130101
AT1;AT13;AT130;90201;201;2;6107;2647;132;618;89;152;144;38;35;35;5;2212;20130101
AT1;AT13;AT130;90201;202;2;5681;2065;91;522;78;138;188;70;65;39;8;2417;20130101
AT1;AT13;AT130;90201;203;2;6498;2524;125;667;146;202;298;91;79;34;6;2326;20130101
AT1;AT13;AT130;90201;204;2;7559;3112;141;640;126;197;282;108;67;76;8;2802;20130101
AT1;AT13;AT130;90201;205;2;4721;1828;90;445;81;141;158;46;42;22;3;1865;20130101
AT1;AT13;AT130;90201;206;2;3477;1695;83;313;61;110;89;31;15;22;6;1052;20130101
AT1;AT13;AT130;90201;207;2;6619;2255;114;537;90;146;189;57;42;27;7;3155;20130101
AT1;AT13;AT130;90201;208;2;1171;680;18;112;13;15;20;6;5;6;2;294;20130101
AT1;AT13;AT130;90201;209;2;8470;3950;148;801;86;175;141;44;37;16;10;3062;20130101
AT1;AT13;AT130;90201;299;2;3;3;0;0;0;0;0;0;0;0;0;0;20130101
AT1;AT13;AT130;90301;301;2;5830;2475;114;527;134;214;257;101;61;31;6;1910;20130101
AT1;AT13;AT130;90301;302;2;4669;2127;100;456;106;149;188;48;49;21;7;1418;20130101
AT1;AT13;AT130;90301;303;2;3344;1475;60;234;69;113;99;54;30;19;5;1186;20130101
AT1;AT13;AT130;90301;304;2;5667;1981;116;461;76;174;195;65;56;26;7;2510;20130101
AT1;AT13;AT130;90301;305;2;4259;1800;119;423;81;162;132;44;35;16;3;1444;20130101
AT1;AT13;AT130;90301;306;2;8004;3445;236;812;130;235;250;69;52;45;7;2723;20130101
AT1;AT13;AT130;90301;307;2;2870;1306;63;282;44;66;60;14;11;5;5;1014;20130101
AT1;AT13;AT130;90301;308;2;840;401;24;127;24;39;22;6;12;4;2;179;20130101
AT1;AT13;AT130;90301;309;2;4633;2169;85;376;107;156;167;49;33;27;5;1459;20130101
AT1;AT13;AT130;90301;310;2;3907;1644;73;325;38;84;96;31;26;11;7;1572;20130101
AT1;AT13;AT130;90301;311;2;1800;863;39;164;19;48;34;13;11;5;2;602;20130101
AT1;AT13;AT130;90301;399;2;22;5;0;1;1;0;1;0;0;0;0;14;20130101
AT1;AT13;AT130;90401;401;2;1238;472;11;79;33;33;48;17;11;9;0;525;20130101
AT1;AT13;AT130;90401;402;2;5260;2040;93;390;98;186;187;66;45;30;3;2122;20130101
AT1;AT13;AT130;90401;403;2;6549;2659;140;558;141;243;275;95;85;45;3;2305;20130101
AT1;AT13;AT130;90401;404;2;3726;1599;81;310;65;99;142;50;37;30;6;1307;20130101
AT1;AT13;AT130;90401;499;2;6;2;0;0;0;0;0;0;0;0;0;4;20130101
AT1;AT13;AT130;90501;501;2;5915;2345;177;593;150;236;255;93;90;46;8;1922;20130101
AT1;AT13;AT130;90501;502;2;9921;3907;220;753;126;237;247;95;69;55;7;4205;20130101
AT1;AT13;AT130;90501;503;2;8409;2881;202;657;150;237;339;104;83;67;6;3683;20130101
AT1;AT13;AT130;90501;504;2;3259;1122;85;285;78;134;154;57;52;47;6;1239;20130101
AT1;AT13;AT130;90501;599;2;1;0;0;0;0;0;1;0;0;0;0;0;20130101
AT1;AT13;AT130;90601;601;2;3922;1586;69;337;100;155;199;65;47;33;5;1326;20130101
AT1;AT13;AT130;90601;602;2;4767;1713;94;465;104;167;256;84;66;37;5;1776;20130101
AT1;AT13;AT130;90601;603;2;7065;2656;186;728;212;278;415;106;88;41;7;2348;20130101
AT1;AT13;AT130;90701;701;2;2856;1158;49;260;81;117;147;32;27;33;2;950;20130101
AT1;AT13;AT130;90701;702;2;1578;589;25;116;44;79;104;37;32;19;1;532;20130101
AT1;AT13;AT130;90701;703;2;2490;956;61;205;60;113;168;50;37;27;2;811;20130101
AT1;AT13;AT130;90701;704;2;5327;1955;118;524;125;224;324;91;84;51;3;1828;20130101
AT1;AT13;AT130;90701;705;2;4021;1373;79;379;102;145;260;81;57;44;3;1498;20130101
AT1;AT13;AT130;90801;801;2;2520;982;52;226;75;111;154;45;25;23;2;825;20130101
AT1;AT13;AT130;90801;802;2;6034;2516;124;513;155;217;404;115;65;46;3;1876;20130101
AT1;AT13;AT130;90801;803;2;3964;1559;92;381;111;160;264;64;49;44;2;1238;20130101
AT1;AT13;AT130;90901;901;2;4371;1683;86;427;121;167;240;72;59;23;4;1489;20130101
AT1;AT13;AT130;90901;902;2;5766;2303;132;623;146;207;310;98;57;45;6;1839;20130101
AT1;AT13;AT130;90901;903;2;2303;846;45;212;62;78;155;35;24;22;3;821;20130101
AT1;AT13;AT130;90901;904;2;4907;1637;95;483;127;180;310;88;62;52;4;1869;20130101
AT1;AT13;AT130;90901;905;2;2858;1204;39;266;61;102;144;51;33;17;0;941;20130101
AT1;AT13;AT130;90901;906;2;1137;470;13;78;28;35;88;15;11;2;1;396;20130101
AT1;AT13;AT130;91001;1001;2;442;199;3;26;3;3;5;0;2;3;0;198;20130101
AT1;AT13;AT130;91001;1002;2;9694;3901;213;712;61;146;93;38;25;10;12;4483;20130101
AT1;AT13;AT130;91001;1003;2;3638;1628;99;318;21;67;38;7;16;13;5;1426;20130101
AT1;AT13;AT130;91001;1004;2;3977;1426;85;259;45;58;51;20;20;15;3;1995;20130101
AT1;AT13;AT130;91001;1005;2;8885;3612;260;598;54;145;132;33;24;11;7;4009;20130101
AT1;AT13;AT130;91001;1006;2;6198;2156;134;376;31;85;83;22;26;24;8;3253;20130101
AT1;AT13;AT130;91001;1007;2;6382;2860;239;598;56;126;82;30;29;13;5;2344;20130101
AT1;AT13;AT130;91001;1008;2;4956;1954;136;348;29;99;63;28;16;10;4;2269;20130101
AT1;AT13;AT130;91001;1009;2;2496;1261;75;227;17;58;30;12;3;11;4;798;20130101
AT1;AT13;AT130;91001;1010;2;8575;4238;231;774;58;146;83;32;25;16;12;2960;20130101
AT1;AT13;AT130;91001;1011;2;4602;2614;104;330;30;60;41;14;10;6;10;1383;20130101
AT1;AT13;AT130;91001;1012;2;1275;594;42;99;12;35;24;10;9;3;0;447;20130101
AT1;AT13;AT130;91001;1013;2;2713;1743;71;241;24;44;20;9;3;4;4;550;20130101
AT1;AT13;AT130;91001;1014;2;2243;1440;57;221;16;42;22;5;6;3;8;423;20130101
AT1;AT13;AT130;91001;1015;2;3061;1827;68;236;18;71;31;13;5;5;4;783;20130101
AT1;AT13;AT130;91001;1016;2;3084;2039;73;274;21;60;39;16;11;6;4;541;20130101
AT1;AT13;AT130;91001;1017;2;442;334;9;38;3;9;3;1;0;1;2;42;20130101
AT1;AT13;AT130;91001;1018;2;2248;1436;70;235;33;58;39;10;7;4;3;353;20130101
AT1;AT13;AT130;91001;1019;2;1425;895;26;147;10;34;29;7;5;4;1;267;20130101
AT1;AT13;AT130;91001;1020;2;5162;3089;152;522;41;110;63;13;21;4;21;1126;20130101
AT1;AT13;AT130;91001;1021;2;3563;2257;89;330;32;88;54;9;8;6;1;689;20130101
AT1;AT13;AT130;91001;1022;2;3364;1192;106;261;38;67;55;22;18;7;4;1594;20130101
AT1;AT13;AT130;91001;1023;2;4991;2375;135;334;43;69;60;29;13;16;5;1912;20130101
AT1;AT13;AT130;91001;1099;2;99;59;3;6;0;1;0;0;0;0;0;30;20130101
AT1;AT13;AT130;91101;1101;2;864;275;28;101;30;48;50;13;6;10;1;302;20130101
AT1;AT13;AT130;91101;1102;2;7108;3370;186;588;38;138;85;26;15;12;7;2643;20130101
AT1;AT13;AT130;91101;1103;2;8235;3771;151;563;60;143;102;38;26;11;6;3364;20130101
AT1;AT13;AT130;91101;1104;2;2290;1072;49;281;12;37;31;6;5;2;0;795;20130101
AT1;AT13;AT130;91101;1105;2;5578;3276;148;478;41;97;61;24;12;2;1;1438;20130101
AT1;AT13;AT130;91101;1106;2;155;86;6;24;2;1;1;0;0;0;0;35;20130101
AT1;AT13;AT130;91101;1107;2;3529;2094;98;328;24;58;29;14;9;5;9;861;20130101
AT1;AT13;AT130;91101;1108;2;427;291;8;46;3;11;6;2;5;0;0;55;20130101
AT1;AT13;AT130;91101;1109;2;1260;803;44;94;13;19;9;10;1;0;2;265;20130101
AT1;AT13;AT130;91101;1110;2;13294;7729;325;1161;79;222;143;35;39;16;12;3533;20130101
AT1;AT13;AT130;91101;1111;2;2269;1142;38;166;3;33;23;4;6;3;0;851;20130101
AT1;AT13;AT130;91101;1112;2;167;106;5;21;0;1;0;0;0;0;0;34;20130101
AT1;AT13;AT130;91101;1113;2;2440;1377;93;234;17;50;22;4;5;3;2;633;20130101
AT1;AT13;AT130;91101;1199;2;47;37;1;5;0;0;0;1;1;0;0;2;20130101
AT1;AT13;AT130;91201;1201;2;2037;822;45;152;24;42;55;22;8;10;2;855;20130101
AT1;AT13;AT130;91201;1202;2;8997;3758;213;736;103;145;162;44;38;22;11;3765;20130101
AT1;AT13;AT130;91201;1203;2;2576;1265;41;182;13;33;23;9;6;2;1;1001;20130101
AT1;AT13;AT130;91201;1204;2;4440;1690;110;349;68;122;130;44;28;14;5;1880;20130101
AT1;AT13;AT130;91201;1205;2;4347;1843;93;426;58;121;98;34;31;30;1;1612;20130101
AT1;AT13;AT130;91201;1206;2;4579;1759;121;398;82;140;140;50;45;23;6;1815;20130101
AT1;AT13;AT130;91201;1207;2;3619;1968;68;339;41;65;54;23;18;6;3;1034;20130101
AT1;AT13;AT130;91201;1208;2;2359;1108;44;220;15;58;37;13;10;7;6;841;20130101
AT1;AT13;AT130;91201;1209;2;4125;2157;59;293;25;57;41;15;9;5;4;1460;20130101
AT1;AT13;AT130;91201;1210;2;4910;2542;124;465;59;127;99;26;30;13;9;1416;20130101
AT1;AT13;AT130;91201;1211;2;5074;2983;117;517;68;151;106;31;37;12;10;1042;20130101
AT1;AT13;AT130;91201;1299;2;3;1;0;0;0;1;1;0;0;0;0;0;20130101
AT1;AT13;AT130;91301;1301;2;228;113;3;27;0;10;10;2;1;1;0;61;20130101
AT1;AT13;AT130;91301;1302;2;3299;1786;30;224;66;109;119;55;26;20;1;863;20130101
AT1;AT13;AT130;91301;1303;2;4857;2453;98;503;88;187;163;42;52;19;5;1247;20130101
AT1;AT13;AT130;91301;1304;2;5530;3074;83;495;92;209;208;70;43;40;7;1209;20130101
AT1;AT13;AT130;91301;1305;2;2329;1339;30;209;56;61;69;33;24;7;0;501;20130101
AT1;AT13;AT130;91301;1306;2;1381;755;25;126;18;42;49;15;10;2;1;338;20130101
AT1;AT13;AT130;91301;1307;2;1787;993;30;194;22;48;39;9;14;3;2;433;20130101
AT1;AT13;AT130;91301;1308;2;3593;2049;70;385;53;102;105;40;24;5;4;756;20130101
AT1;AT13;AT130;91301;1309;2;2588;1597;60;239;33;64;33;10;10;0;5;537;20130101
AT1;AT13;AT130;91301;1310;2;33;20;1;5;0;4;2;0;0;0;0;1;20130101
AT1;AT13;AT130;91301;1311;2;2236;1495;46;198;29;48;44;16;8;9;2;341;20130101
AT1;AT13;AT130;91301;1399;2;9;3;0;2;0;0;1;0;0;0;0;3;20130101
AT1;AT13;AT130;91401;1401;2;3536;1612;84;358;54;104;104;29;25;19;3;1144;20130101
AT1;AT13;AT130;91401;1402;2;4314;1606;75;313;59;117;119;29;25;20;4;1947;20130101
AT1;AT13;AT130;91401;1403;2;4758;2288;74;429;101;135;157;55;49;27;9;1434;20130101
AT1;AT13;AT130;91401;1404;2;10205;4982;231;1010;112;239;223;52;57;27;7;3265;20130101
AT1;AT13;AT130;91401;1405;2;2175;1362;35;182;34;64;47;15;7;6;0;423;20130101
AT1;AT13;AT130;91401;1406;2;6421;3322;138;700;80;177;136;43;25;4;5;1791;20130101
AT1;AT13;AT130;91401;1407;2;1593;920;30;123;15;20;19;4;5;3;4;450;20130101
AT1;AT13;AT130;91401;1408;2;2040;1215;47;236;28;51;49;15;12;4;4;379;20130101
AT1;AT13;AT130;91401;1409;2;111;58;7;17;1;3;7;1;0;2;0;15;20130101
AT1;AT13;AT130;91401;1410;2;3943;2239;64;393;66;125;139;37;31;12;4;833;20130101
AT1;AT13;AT130;91401;1411;2;3406;2293;65;289;35;73;97;19;16;5;5;509;20130101
AT1;AT13;AT130;91401;1412;2;3001;1845;51;293;46;95;97;28;25;11;2;508;20130101
AT1;AT13;AT130;91401;1499;2;63;33;0;11;0;1;2;0;0;1;0;15;20130101
AT1;AT13;AT130;91501;1501;2;5478;2215;100;483;75;133;186;56;31;35;4;2160;20130101
AT1;AT13;AT130;91501;1502;2;4842;1432;87;348;88;147;173;50;41;36;6;2434;20130101
AT1;AT13;AT130;91501;1503;2;6246;1956;126;444;87;148;235;47;62;35;9;3097;20130101
AT1;AT13;AT130;91501;1504;2;3792;1267;78;274;48;69;104;35;20;22;3;1872;20130101
AT1;AT13;AT130;91501;1505;2;5767;2314;133;482;97;154;144;52;49;15;10;2317;20130101
AT1;AT13;AT130;91501;1506;2;7135;2536;139;590;91;144;221;41;44;44;4;3281;20130101
AT1;AT13;AT130;91501;1507;2;4518;2147;102;457;44;98;90;25;26;8;8;1513;20130101
AT1;AT13;AT130;91601;1601;2;7031;2320;127;614;125;173;306;85;75;54;11;3141;20130101
AT1;AT13;AT130;91601;1602;2;4134;1227;57;246;62;78;128;42;44;27;2;2221;20130101
AT1;AT13;AT130;91601;1603;2;6434;3051;115;606;63;152;121;44;35;27;4;2216;20130101
AT1;AT13;AT130;91601;1604;2;4285;1907;79;414;60;107;142;34;33;18;6;1485;20130101
AT1;AT13;AT130;91601;1605;2;8103;3476;157;718;110;213;256;64;36;36;5;3032;20130101
AT1;AT13;AT130;91601;1606;2;5327;2708;94;438;61;110;117;29;37;11;7;1715;20130101
AT1;AT13;AT130;91601;1607;2;5353;2566;108;528;56;136;120;43;29;20;4;1743;20130101
AT1;AT13;AT130;91601;1608;2;1897;1229;31;219;23;46;32;10;5;4;1;297;20130101
AT1;AT13;AT130;91601;1609;2;2786;1805;45;229;48;84;110;29;27;9;4;396;20130101
AT1;AT13;AT130;91601;1610;2;5061;1602;61;312;50;88;138;31;22;23;4;2730;20130101
AT1;AT13;AT130;91601;1699;2;89;62;1;8;0;4;1;1;0;0;0;12;20130101
AT1;AT13;AT130;91701;1701;2;5391;2057;80;464;103;139;240;63;43;38;3;2161;20130101
AT1;AT13;AT130;91701;1702;2;7188;2642;132;620;114;178;258;62;71;46;6;3059;20130101
AT1;AT13;AT130;91701;1703;2;8792;3843;164;809;112;196;281;68;58;43;10;3208;20130101
AT1;AT13;AT130;91701;1704;2;2090;1262;34;193;45;51;60;10;22;9;1;403;20130101
AT1;AT13;AT130;91701;1705;2;3198;1951;29;263;44;77;111;26;26;11;3;657;20130101
AT1;AT13;AT130;91701;1706;2;1286;715;15;108;17;26;35;17;13;6;3;331;20130101
AT1;AT13;AT130;91701;1799;2;11;10;0;0;1;0;0;0;0;0;0;0;20130101
AT1;AT13;AT130;91801;1801;2;1170;592;18;69;29;40;45;18;14;3;0;342;20130101
AT1;AT13;AT130;91801;1802;2;7557;3257;111;635;176;263;413;115;86;60;8;2433;20130101
AT1;AT13;AT130;91801;1803;2;7844;2953;119;670;210;268;372;124;74;48;7;2999;20130101
AT1;AT13;AT130;91801;1804;2;4893;2629;67;402;102;155;159;60;31;24;6;1258;20130101
AT1;AT13;AT130;91801;1805;2;5071;2774;74;404;105;164;184;59;44;24;4;1235;20130101
AT1;AT13;AT130;91901;1901;2;3135;1657;45;283;56;81;89;29;12;7;7;869;20130101
AT1;AT13;AT130;91901;1902;2;5233;2633;89;577;52;123;86;32;24;13;7;1597;20130101
AT1;AT13;AT130;91901;1903;2;134;46;2;17;5;9;3;4;1;0;0;47;20130101
AT1;AT13;AT130;91901;1904;2;7382;3490;113;680;118;192;227;95;63;37;14;2353;20130101
AT1;AT13;AT130;91901;1905;2;3885;2065;53;266;85;93;84;29;34;11;4;1161;20130101
AT1;AT13;AT130;91901;1906;2;2600;1423;42;202;54;71;69;26;25;16;4;668;20130101
AT1;AT13;AT130;91901;1907;2;1577;914;19;114;33;46;36;16;11;9;4;375;20130101
AT1;AT13;AT130;91901;1908;2;6977;3743;122;705;107;176;139;50;41;17;13;1864;20130101
AT1;AT13;AT130;91901;1909;2;2226;962;24;107;51;58;86;20;21;11;3;883;20130101
AT1;AT13;AT130;91901;1910;2;4766;2721;71;380;82;122;126;41;47;20;9;1147;20130101
AT1;AT13;AT130;91901;1999;2;5;3;0;0;0;0;0;0;0;0;0;2;20130101
AT1;AT13;AT130;92001;2001;2;4254;2038;53;411;33;72;63;13;10;5;5;1551;20130101
AT1;AT13;AT130;92001;2002;2;7503;2914;129;754;74;142;113;43;40;11;9;3274;20130101
AT1;AT13;AT130;92001;2003;2;6961;2623;129;730;99;176;207;67;42;35;8;2845;20130101
AT1;AT13;AT130;92001;2004;2;5010;2042;95;488;60;72;100;26;16;14;5;2092;20130101
AT1;AT13;AT130;92001;2005;2;5609;1911;92;467;80;144;154;37;44;30;2;2648;20130101
AT1;AT13;AT130;92001;2006;2;4442;2063;70;456;44;70;57;12;10;5;5;1650;20130101
AT1;AT13;AT130;92001;2007;2;6751;3062;122;728;68;130;120;25;24;18;11;2443;20130101
AT1;AT13;AT130;92001;2008;2;2834;1078;46;327;32;58;52;25;14;16;8;1178;20130101
AT1;AT13;AT130;92001;2099;2;41;17;1;7;3;0;2;0;0;0;0;11;20130101
AT1;AT13;AT130;92101;2101;2;691;482;6;84;9;14;13;2;6;3;0;72;20130101
AT1;AT13;AT130;92101;2102;2;3611;2189;36;421;32;92;61;20;16;7;2;735;20130101
AT1;AT13;AT130;92101;2103;2;2783;1753;37;371;24;57;32;8;16;4;0;481;20130101
AT1;AT13;AT130;92101;2104;2;2099;1316;32;274;11;37;24;5;5;4;5;386;20130101
AT1;AT13;AT130;92101;2105;2;9711;5610;176;1058;50;110;82;28;27;11;20;2539;20130101
AT1;AT13;AT130;92101;2106;2;441;258;5;36;4;10;8;1;3;2;1;113;20130101
AT1;AT13;AT130;92101;2107;2;1681;917;24;206;13;36;30;6;6;0;1;442;20130101
AT1;AT13;AT130;92101;2108;2;1350;846;30;170;10;23;13;5;2;0;2;249;20130101
AT1;AT13;AT130;92101;2109;2;3547;2144;47;396;32;65;41;13;9;4;6;790;20130101
AT1;AT13;AT130;92101;2110;2;2382;1408;38;208;16;29;23;14;15;2;2;627;20130101
AT1;AT13;AT130;92101;2111;2;2628;1491;40;297;27;54;37;9;14;2;2;655;20130101
AT1;AT13;AT130;92101;2112;2;4197;2416;48;427;20;55;42;6;21;3;0;1159;20130101
AT1;AT13;AT130;92101;2113;2;2519;1599;45;330;33;53;44;14;13;6;0;382;20130101
AT1;AT13;AT130;92101;2114;2;2645;1559;51;415;14;37;28;9;10;1;6;515;20130101
AT1;AT13;AT130;92101;2115;2;2360;1432;34;307;21;40;33;12;6;0;2;473;20130101
AT1;AT13;AT130;92101;2116;2;1759;1219;31;206;17;24;21;5;6;1;3;226;20130101
AT1;AT13;AT130;92101;2117;2;3426;2000;51;321;18;43;29;11;13;5;4;931;20130101
AT1;AT13;AT130;92101;2118;2;3546;1863;51;400;28;51;38;10;15;11;6;1073;20130101
AT1;AT13;AT130;92101;2119;2;1613;909;27;221;9;22;15;8;4;1;2;395;20130101
AT1;AT13;AT130;92101;2120;2;887;386;13;111;6;19;8;6;4;0;1;333;20130101
AT1;AT13;AT130;92101;2121;2;3134;1486;40;363;18;64;41;10;5;4;2;1101;20130101
AT1;AT13;AT130;92101;2122;2;4503;2213;75;531;36;103;52;36;17;11;8;1421;20130101
AT1;AT13;AT130;92101;2123;2;5419;2566;86;690;57;119;108;30;27;13;9;1714;20130101
AT1;AT13;AT130;92101;2124;2;2292;1280;38;310;23;56;22;13;9;6;2;533;20130101
AT1;AT13;AT130;92101;2125;2;2415;1366;34;258;31;60;47;11;19;4;2;583;20130101
AT1;AT13;AT130;92101;2126;2;3848;2096;69;479;43;77;85;20;18;8;5;948;20130101
AT1;AT13;AT130;92101;2127;2;769;460;17;67;3;12;12;2;0;1;2;193;20130101
AT1;AT13;AT130;92101;2128;2;122;42;2;14;0;0;0;0;1;0;0;63;20130101
AT1;AT13;AT130;92101;2129;2;94;67;4;16;0;3;2;0;0;0;0;2;20130101
AT1;AT13;AT130;92101;2130;2;5;1;0;2;0;0;0;0;0;0;0;2;20130101
AT1;AT13;AT130;92101;2199;2;116;88;0;13;0;3;0;1;0;0;0;11;20130101
AT1;AT13;AT130;92201;2201;2;1025;597;22;134;14;26;12;3;3;0;0;214;20130101
AT1;AT13;AT130;92201;2202;2;2467;1567;29;246;22;55;24;8;4;1;3;508;20130101
AT1;AT13;AT130;92201;2203;2;730;479;9;69;7;11;8;1;3;1;2;140;20130101
AT1;AT13;AT130;92201;2204;2;2020;1304;44;222;20;43;27;6;7;2;3;342;20130101
AT1;AT13;AT130;92201;2205;2;2825;1815;50;325;28;72;28;8;10;3;1;485;20130101
AT1;AT13;AT130;92201;2206;2;5891;3652;99;595;38;103;51;22;17;9;12;1293;20130101
AT1;AT13;AT130;92201;2207;2;2460;1554;38;240;22;62;36;6;9;2;3;488;20130101
AT1;AT13;AT130;92201;2208;2;8402;4492;131;770;41;118;90;29;19;9;7;2696;20130101
AT1;AT13;AT130;92201;2209;2;7401;4130;132;733;61;140;87;36;22;9;4;2047;20130101
AT1;AT13;AT130;92201;2210;2;3818;1886;68;377;48;105;76;17;11;7;2;1221;20130101
AT1;AT13;AT130;92201;2211;2;5732;3099;77;601;62;128;89;27;18;10;4;1617;20130101
AT1;AT13;AT130;92201;2212;2;1769;939;14;149;21;27;24;9;9;3;2;572;20130101
AT1;AT13;AT130;92201;2213;2;3504;2015;53;361;32;81;42;8;12;8;3;889;20130101
AT1;AT13;AT130;92201;2214;2;2681;1893;28;259;10;36;41;11;8;5;4;386;20130101
AT1;AT13;AT130;92201;2215;2;4653;2868;87;406;34;79;53;16;18;6;7;1079;20130101
AT1;AT13;AT130;92201;2216;2;583;331;16;96;5;11;8;4;1;0;1;110;20130101
AT1;AT13;AT130;92201;2217;2;863;571;11;91;4;28;16;6;2;4;0;130;20130101
AT1;AT13;AT130;92201;2218;2;2984;1856;52;344;27;62;46;11;6;7;5;568;20130101
AT1;AT13;AT130;92201;2219;2;2932;1594;52;291;33;65;44;11;13;5;9;815;20130101
AT1;AT13;AT130;92201;2220;2;1528;905;30;112;11;24;21;6;2;4;1;412;20130101
AT1;AT13;AT130;92201;2221;2;1270;763;22;131;12;30;19;6;6;1;1;279;20130101
AT1;AT13;AT130;92201;2222;2;3181;2001;44;284;19;40;34;9;2;3;1;744;20130101
AT1;AT13;AT130;92201;2223;2;2296;1395;26;215;27;61;33;11;5;3;1;519;20130101
AT1;AT13;AT130;92201;2224;2;3043;1926;40;294;30;69;52;17;6;7;3;599;20130101
AT1;AT13;AT130;92201;2225;2;1006;688;26;100;6;17;13;5;2;4;0;145;20130101
AT1;AT13;AT130;92201;2226;2;1957;1236;41;210;19;58;28;9;10;1;5;340;20130101
AT1;AT13;AT130;92201;2227;2;3514;2299;53;353;30;78;53;34;18;3;4;589;20130101
AT1;AT13;AT130;92201;2228;2;1886;1214;35;171;22;36;27;6;9;6;2;358;20130101
AT1;AT13;AT130;92201;2229;2;1806;1112;33;172;14;39;9;5;7;0;2;413;20130101
AT1;AT13;AT130;92201;2230;2;5;3;0;1;0;0;0;0;0;0;0;1;20130101
AT1;AT13;AT130;92201;2231;2;109;70;1;9;1;2;1;1;0;1;0;23;20130101
AT1;AT13;AT130;92201;2232;2;2148;785;38;188;37;62;46;17;13;11;0;951;20130101
AT1;AT13;AT130;92201;2299;2;164;110;3;27;1;2;0;1;0;0;0;20;20130101
AT1;AT13;AT130;92301;2301;2;1281;723;31;121;7;32;20;5;6;7;1;328;20130101
AT1;AT13;AT130;92301;2302;2;2383;1265;60;257;26;56;31;14;9;7;2;656;20130101
AT1;AT13;AT130;92301;2303;2;1887;1221;49;205;14;36;20;12;4;1;3;322;20130101
AT1;AT13;AT130;92301;2304;2;4008;2299;110;390;42;96;45;15;7;8;6;990;20130101
AT1;AT13;AT130;92301;2305;2;4747;2559;122;632;48;134;59;19;16;11;5;1142;20130101
AT1;AT13;AT130;92301;2306;2;464;267;15;74;3;12;4;3;0;0;0;86;20130101
AT1;AT13;AT130;92301;2307;2;4808;2708;107;488;41;136;79;24;19;13;6;1187;20130101
AT1;AT13;AT130;92301;2308;2;2284;1394;53;246;26;58;38;10;9;6;3;441;20130101
AT1;AT13;AT130;92301;2309;2;3746;2240;82;413;47;86;72;24;20;10;3;749;20130101
AT1;AT13;AT130;92301;2310;2;2755;1619;80;342;33;63;40;11;4;4;4;555;20130101
AT1;AT13;AT130;92301;2311;2;4120;2233;97;537;53;126;75;25;14;8;6;946;20130101
