Migrationshintergrund in Wien gemeldeter Personen nach Geschlecht und Alter;;;;;;;;;;;;;;;;;;;
Migration background of residents in Vienna by sex and age;;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;AGE;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;00000;0000;1;21;12204;590;600;431;255;229;144;205;25;142;1775;7808;20140101
AT1;AT13;AT130;00000;0000;1;22;12852;648;674;501;286;287;153;200;25;130;1831;8117;20140101
AT1;AT13;AT130;00000;0000;1;23;13380;645;711;637;293;309;190;239;38;157;2118;8043;20140101
AT1;AT13;AT130;00000;0000;1;24;13582;724;811;595;318;307;172;300;45;157;2147;8006;20140101
AT1;AT13;AT130;00000;0000;1;25;14219;740;822;664;416;389;176;332;33;195;2355;8097;20140101
AT1;AT13;AT130;00000;0000;1;26;14007;767;832;709;406;330;194;369;26;189;2509;7676;20140101
AT1;AT13;AT130;00000;0000;1;27;14043;746;863;647;424;388;176;325;27;222;2458;7767;20140101
AT1;AT13;AT130;00000;0000;1;28;14340;807;954;690;447;411;195;331;46;224;2547;7688;20140101
AT1;AT13;AT130;00000;0000;1;29;14592;809;936;642;506;423;195;318;39;209;2662;7853;20140101
AT1;AT13;AT130;00000;0000;1;30;14254;806;826;628;510;417;205;281;42;199;2663;7677;20140101
AT1;AT13;AT130;00000;0000;1;31;14408;753;932;612;455;383;164;302;42;211;2699;7855;20140101
AT1;AT13;AT130;00000;0000;1;32;14379;817;940;649;453;370;193;319;50;246;2504;7838;20140101
AT1;AT13;AT130;00000;0000;1;33;13943;826;967;624;526;360;174;268;47;248;2598;7305;20140101
AT1;AT13;AT130;00000;0000;1;34;13373;830;958;560;536;337;190;334;50;219;2513;6846;20140101
AT1;AT13;AT130;00000;0000;1;35;12828;857;918;575;549;300;167;314;46;201;2420;6481;20140101
AT1;AT13;AT130;00000;0000;1;36;12518;902;841;555;502;314;169;276;64;209;2382;6304;20140101
AT1;AT13;AT130;00000;0000;1;37;12392;897;796;504;481;312;185;261;51;233;2293;6379;20140101
AT1;AT13;AT130;00000;0000;1;38;12497;918;721;499;480;325;175;249;49;226;2292;6563;20140101
AT1;AT13;AT130;00000;0000;1;39;12525;936;799;442;465;272;169;225;42;208;2245;6722;20140101
AT1;AT13;AT130;00000;0000;1;40;12110;882;806;444;411;296;183;220;52;159;1969;6688;20140101
AT1;AT13;AT130;00000;0000;1;41;12688;938;849;473;395;336;200;210;38;157;2076;7016;20140101
AT1;AT13;AT130;00000;0000;1;42;12907;980;819;464;393;312;243;226;33;130;1971;7336;20140101
AT1;AT13;AT130;00000;0000;1;43;13153;1028;784;413;424;307;216;215;33;143;1968;7622;20140101
AT1;AT13;AT130;00000;0000;1;44;13774;1107;807;439;390;341;263;231;35;149;1865;8147;20140101
AT1;AT13;AT130;00000;0000;1;45;14317;1093;735;458;378;370;286;262;41;128;1971;8595;20140101
AT1;AT13;AT130;00000;0000;1;46;14254;982;689;457;393;395;296;265;46;120;1830;8781;20140101
AT1;AT13;AT130;00000;0000;1;47;14060;916;774;413;373;369;294;121;43;122;1925;8710;20140101
AT1;AT13;AT130;00000;0000;1;48;14179;991;1053;406;393;376;272;132;46;115;1877;8518;20140101
AT1;AT13;AT130;00000;0000;1;49;14066;832;898;405;379;370;272;133;50;99;1863;8765;20140101
AT1;AT13;AT130;00000;0000;1;50;13891;949;779;344;391;308;236;141;45;113;1868;8717;20140101
AT1;AT13;AT130;00000;0000;1;51;13335;788;690;332;394;321;249;127;30;89;1796;8519;20140101
AT1;AT13;AT130;00000;0000;1;52;12830;800;660;276;404;298;227;121;35;102;1610;8297;20140101
AT1;AT13;AT130;00000;0000;1;53;12212;823;707;280;422;291;198;93;52;102;1555;7689;20140101
AT1;AT13;AT130;00000;0000;1;54;11604;712;697;238;421;245;197;109;43;85;1429;7428;20140101
AT1;AT13;AT130;00000;0000;1;55;10934;750;524;191;466;272;172;105;50;94;1323;6987;20140101
AT1;AT13;AT130;00000;0000;1;56;10575;720;466;219;485;221;167;103;48;112;1283;6751;20140101
AT1;AT13;AT130;00000;0000;1;57;9994;772;555;184;449;247;178;94;61;136;1202;6116;20140101
AT1;AT13;AT130;00000;0000;1;58;9466;799;586;198;502;240;153;104;46;147;1102;5589;20140101
AT1;AT13;AT130;00000;0000;1;59;8977;872;452;155;421;246;192;78;73;146;1028;5314;20140101
AT1;AT13;AT130;00000;0000;1;60;8489;909;353;145;409;249;161;71;57;157;990;4988;20140101
AT1;AT13;AT130;00000;0000;1;61;8422;1131;285;113;358;282;165;74;53;101;937;4923;20140101
AT1;AT13;AT130;00000;0000;1;62;7766;980;234;124;325;216;170;65;58;98;795;4701;20140101
AT1;AT13;AT130;00000;0000;1;63;8224;1101;344;118;249;242;152;69;65;81;798;5005;20140101
AT1;AT13;AT130;00000;0000;1;64;8343;949;302;101;254;201;166;52;58;91;725;5444;20140101
AT1;AT13;AT130;00000;0000;1;65;8985;859;269;148;189;164;95;44;81;83;761;6292;20140101
AT1;AT13;AT130;00000;0000;1;66;9091;692;255;189;135;131;84;42;70;86;694;6713;20140101
AT1;AT13;AT130;00000;0000;1;67;7018;526;213;218;143;154;70;55;86;76;633;4844;20140101
AT1;AT13;AT130;00000;0000;1;68;6478;386;207;347;94;73;66;30;204;75;537;4459;20140101
AT1;AT13;AT130;00000;0000;1;69;8263;473;143;314;128;91;52;32;331;76;534;6089;20140101
AT1;AT13;AT130;00000;0000;1;70;8122;425;112;262;101;62;64;43;258;75;503;6217;20140101
AT1;AT13;AT130;00000;0000;1;71;7589;394;120;236;78;58;39;44;242;69;437;5872;20140101
AT1;AT13;AT130;00000;0000;1;72;8315;340;95;239;65;63;52;39;250;60;471;6641;20140101
AT1;AT13;AT130;00000;0000;1;73;8493;296;99;224;51;53;48;26;273;65;412;6946;20140101
AT1;AT13;AT130;00000;0000;1;74;7802;265;79;218;53;44;32;42;191;67;392;6419;20140101
AT1;AT13;AT130;00000;0000;1;75;4620;218;77;152;33;40;28;41;118;58;370;3485;20140101
AT1;AT13;AT130;00000;0000;1;76;3833;208;64;117;26;41;24;26;137;68;329;2793;20140101
AT1;AT13;AT130;00000;0000;1;77;3504;169;48;91;29;29;31;36;128;73;274;2596;20140101
AT1;AT13;AT130;00000;0000;1;78;3235;134;44;98;31;21;20;23;102;44;254;2464;20140101
AT1;AT13;AT130;00000;0000;1;79;3023;146;50;72;25;21;12;22;109;40;253;2273;20140101
AT1;AT13;AT130;00000;0000;1;80;2942;124;39;42;25;11;14;20;88;41;178;2360;20140101
AT1;AT13;AT130;00000;0000;1;81;2865;90;47;35;23;10;7;14;116;29;164;2330;20140101
AT1;AT13;AT130;00000;0000;1;82;2702;103;25;37;12;11;8;20;101;30;156;2199;20140101
AT1;AT13;AT130;00000;0000;1;83;2614;80;24;35;13;7;11;16;99;34;154;2141;20140101
AT1;AT13;AT130;00000;0000;1;84;2313;78;8;33;13;3;3;22;79;33;118;1923;20140101
AT1;AT13;AT130;00000;0000;1;85;2074;48;10;36;12;9;5;9;94;18;85;1748;20140101
AT1;AT13;AT130;00000;0000;1;86;1821;37;10;14;7;1;1;16;76;22;93;1544;20140101
AT1;AT13;AT130;00000;0000;1;87;1648;35;7;17;8;1;1;13;54;18;74;1420;20140101
AT1;AT13;AT130;00000;0000;1;88;1405;15;3;14;5;2;0;13;66;13;70;1204;20140101
AT1;AT13;AT130;00000;0000;1;89;1114;26;6;10;11;0;2;9;34;12;35;969;20140101
AT1;AT13;AT130;00000;0000;1;90;916;12;0;13;7;0;1;10;38;12;52;771;20140101
AT1;AT13;AT130;00000;0000;1;91;719;15;1;10;3;0;2;5;21;13;43;606;20140101
AT1;AT13;AT130;00000;0000;1;92;497;9;2;3;5;0;0;8;23;7;32;408;20140101
AT1;AT13;AT130;00000;0000;1;93;396;9;1;13;6;0;0;5;18;7;19;318;20140101
AT1;AT13;AT130;00000;0000;1;94;241;8;0;8;3;1;0;3;18;8;13;179;20140101
AT1;AT13;AT130;00000;0000;1;95;107;3;1;1;0;0;0;0;6;5;9;82;20140101
AT1;AT13;AT130;00000;0000;1;96;78;0;0;1;0;0;0;0;4;1;5;67;20140101
AT1;AT13;AT130;00000;0000;1;97;60;2;0;2;0;0;0;1;2;1;6;46;20140101
AT1;AT13;AT130;00000;0000;1;98;43;0;1;0;0;0;0;2;2;0;1;37;20140101
AT1;AT13;AT130;00000;0000;1;99;30;1;0;2;0;0;1;0;0;1;2;23;20140101
AT1;AT13;AT130;00000;0000;1;100;19;1;0;0;0;0;0;0;0;0;2;16;20140101
AT1;AT13;AT130;00000;0000;1;101;16;0;0;1;0;0;0;0;0;1;0;14;20140101
AT1;AT13;AT130;00000;0000;1;102;5;0;0;0;0;0;0;0;0;0;0;5;20140101
AT1;AT13;AT130;00000;0000;1;103;7;0;0;0;0;0;0;0;0;0;1;6;20140101
AT1;AT13;AT130;00000;0000;1;104;1;0;0;0;0;0;0;0;0;0;0;1;20140101
AT1;AT13;AT130;00000;0000;1;105;1;0;0;0;0;0;0;0;0;0;0;1;20140101
